gene,NRI,rank_early,rank_late,delta_rank
AC079414.3,1,0.8375710268036504,0.8655799804855651,0.028008953681914694
AC079447.1,1,0.8418756815703381,0.7664007346610802,-0.07547494690925793
AC079600.3,0.9743589743589743,0.9951787866613098,0.9325030132583367,-0.06267577340297303
AC079601.1,1,0.9895540377661711,0.9235493313436263,-0.06600470642254486
AC079610.1,0.9743589743589743,0.8291339034609424,0.8722952419215979,0.04316133846065551
AC079684.1,1,0.8451472191930207,0.8507719680881594,0.005624748895138643
AC079766.1,1,0.943121161682833,0.9254433794409689,-0.017677782241864115
AC079779.2,1,0.9128163921253516,0.9334213396085634,0.020604947483211844
AC079781.5,1,0.6280778281581817,0.5820467198530678,-0.04603110830511392
AC079804.3,1,0.804626068989267,0.8648338403260059,0.060207771336738825
AC079807.1,1,0.8079550020088389,0.8917522814670263,0.08379727945818749
AC079834.2,1,0.9375538081845836,0.9686621132985135,0.031108305113929924
AC079841.2,0.9743589743589743,0.9643574585318258,0.8944498651208173,-0.0699075934110085
AC079848.1,1,0.8110543534408541,0.8573724387304138,0.04631808528955972
AC079866.2,1,0.9521322389944327,0.9199908167364977,-0.032141422257934926
AC079915.1,1,0.841186936807668,0.7814383286460426,-0.059748608161625416
AC079921.2,1,0.8795844573265225,0.8267806921884865,-0.052803765138035974
AC079922.2,1,0.7577914251277048,0.7726568329219996,0.014865407794294794
AC079949.1,1,0.8654077942948976,0.8409573552201114,-0.024450439074786168
AC079949.2,1,0.7781093956264707,0.8155311943982093,0.03742179877173857
AC079949.5,1,0.9311829191298858,0.9539114962979969,0.022728577168111053
AC080013.1,1,0.550938414739138,0.3768007805773977,-0.17413763416174027
AC080013.3,1,0.8493944785628192,0.7980255983470126,-0.051368880215806656
AC080013.4,1,0.569936291109453,0.6450668656373759,0.07513057452792293
AC080013.5,1,0.8978935889341675,0.9831257533145842,0.0852321643804167
AC080023.1,1,0.9297480342076565,0.9104057854560065,-0.019342248751650026
AC080112.1,1,0.6015611547953854,0.6434597945244791,0.04189863972909369
AC083798.2,1,0.684382712506457,0.7193365092119612,0.03495379670550425
AC083799.1,1,0.6300866670493026,0.647821844688056,0.01773517763875343
AC083843.2,1,0.7976812259656776,0.8805027836767492,0.08282155771107158
AC083843.3,1,0.39889800837972794,0.37140561326981575,-0.027492395109912193
AC083855.2,0.9743589743589743,0.6926476496584973,0.7162945531768352,0.02364690351833787
AC083862.3,0.9743589743589743,0.7634735694197325,0.7612925443379441,-0.0021810250817884125
AC083880.1,1,0.7751822303851231,0.8404407966481088,0.06525856626298565
AC083964.1,1,0.7831601905527177,0.8274694369511565,0.044309246398438806
AC083973.1,1,0.8767720828789531,0.9160879297480342,0.03931584686908107
AC084018.2,1,0.670148654077943,0.7042989152269988,0.03415026114905584
AC084026.2,0.9743589743589743,0.9598232221775813,0.9842736612523676,0.02445043907478628
AC084036.1,1,0.7466567181312059,0.8367100958503128,0.09005337771910682
AC084082.1,1,0.6819147104402227,0.7802904207082592,0.09837571026803649
AC084125.2,1,0.6860471790162429,0.6119497216323251,-0.07409745738391782
AC084125.4,1,0.756184354014808,0.7465419273374275,-0.009642426677380467
AC084198.2,1,0.7936061527865466,0.7721402743499971,-0.021465878436549457
AC084262.2,1,0.7537737473454629,0.8575446249210813,0.10377087757561843
AC084809.1,1,0.8301096252080583,0.8422200539516731,0.012110428743614787
AC084824.3,1,0.8627676060379957,0.8380301899787637,-0.024737416059232076
AC084824.4,1,0.7863743327785112,0.8151294266199851,0.0287550938414739
AC084824.5,1,0.8783791539918498,0.951213912644206,0.07283475865235611
AC084864.2,1,0.8572002525397463,0.9050106181484245,0.04781036560867824
AC087164.1,1,0.9351432015152384,0.982379613155025,0.047236411639786535
AC087175.1,1,0.978017562991448,0.9477127934339666,-0.030304769557481404
AC087190.3,1,0.4048097342593124,0.6015611547953854,0.19675142053607303
AC087222.1,1,0.7887275440509671,0.7753544165757906,-0.013373127475176494
AC087239.1,1,0.8510015496757161,0.9560925213797853,0.10509097170406922
AC087280.2,1,0.8598978361935373,0.7825288411869368,-0.07736899500660055
AC087284.1,1,0.7992309016816851,0.7177294380990644,-0.08150146358262067
AC087286.4,1,0.9711301153647477,0.8518624806290536,-0.11926763473569413
AC087289.2,1,0.9228605865809562,0.9284279400792056,0.005567353498249439
AC087289.5,1,0.7821270734087126,0.7530850025827929,-0.029042070825919697
AC087294.1,1,0.7069964988807897,0.6736497732881823,-0.03334672559260743
AC087392.3,0.9743589743589743,0.854387878092177,0.8524938299948344,-0.0018940480973426155
AC087392.5,0.9743589743589743,0.9374964127876945,0.9738276990185387,0.03633128623084425
AC087473.1,1,0.9959823222177582,0.9242954715031855,-0.0716868507145727
AC087477.2,1,0.8352178155311945,0.8824542271709809,0.047236411639786424
AC087482.1,1,0.7963037364403375,0.888251162256787,0.09194742581644955
AC087500.1,1,0.782930608965161,0.7072834758652357,-0.07564713309992532
AC087501.4,1,0.7569878895712564,0.7701888308557654,0.013200941284508994
AC087521.1,1,0.9345692475463467,0.995580554439534,0.061011306893187234
AC087533.1,1,0.9240084945187396,0.918728118004936,-0.005280376513803531
AC087588.2,1,0.9695804396487402,0.9272800321414223,-0.042300407507317894
AC087588.3,1,0.9125868105377949,0.9758939333065488,0.06330712276875394
AC087623.2,1,0.7651380359295185,0.8315445101302875,0.06640647420076906
AC087741.1,1,0.7093497101532457,0.6252080583137233,-0.08414165183952238
AC087741.2,1,0.9283705446823165,0.9946048326924181,0.06623428801010156
AC087752.3,1,0.7779372094358032,0.7689835275210928,-0.008953681914710465
AC087752.4,0.9743589743589743,0.9302645927796591,0.9391608792974804,0.008896286517821261
AC087761.1,0.9743589743589743,0.9899558055443953,0.9497790277219766,-0.040176777822418686
AC087893.2,1,0.8945072605177065,0.8485909430063708,-0.045916317511335625
AC089999.2,1,0.835734374103197,0.7255352120759915,-0.11019916202720548
AC090061.1,1,0.9904723641163978,0.9458761407335132,-0.0445962233828846
AC090114.2,1,0.6739367502726281,0.6669919072490387,-0.006944843023589442
AC090164.5,1,0.883487344314986,0.9972450209493199,0.11375767663433389
AC090181.2,1,0.7625552430695058,0.7444756930494174,-0.01807955002008843
AC090186.1,1,0.9562073121735637,0.9671124375825059,0.010905125408942173
AC090198.1,1,0.6561441772369856,0.7141709234919359,0.0580267462549503
AC090204.1,1,0.6832348045686736,0.7355794065315961,0.052344601962922566
AC090220.1,1,0.7673190610113069,0.7502152327383343,-0.01710382827297252
AC090229.1,1,0.7924582448487631,0.8241978993284739,0.03173965447971072
AC090236.2,1,0.8478448028468117,0.7211157665155254,-0.1267290363312863
AC090241.3,1,0.9260173334098605,0.8717786833495954,-0.05423865006026507
AC090246.1,1,0.943465534064168,0.9884635252252769,0.04499799116110892
AC090360.1,1,0.827297250760489,0.8378006083912071,0.01050335763071808
AC090398.2,1,0.8849222292372152,0.9699248120300752,0.08500258279286
AC090425.3,1,0.856741089364633,0.9656201572633875,0.10887906789875446
AC090469.1,1,0.8433679618894565,0.9096022498995581,0.06623428801010156
AC090510.1,1,0.9334787350054525,0.9890948745910578,0.055616139585605295
AC090510.2,1,0.9365780864374678,0.897377030362165,-0.039201056075302776
AC090510.3,0.9473684210526316,0.9910463180852895,0.9045514549733111,-0.0864948631119784
AC090515.2,1,0.8704011938242553,0.8724100327153762,0.002008838891120912
AC090515.5,1,0.9814612868047983,0.9405383688228204,-0.04092291798197789
AC090517.2,1,0.8527808069792803,0.8782643631980716,0.02548355621879128
AC090517.5,0.9743589743589743,0.6435171899213683,0.6450094702404867,0.0014922803191184109
AC090527.3,1,0.8742466854158296,0.9183263502267118,0.04407966481088221
AC090541.1,1,0.9332491534178959,0.9920794352292946,0.05883028181139871
AC090587.2,1,0.9388739023130345,0.9585605234460196,0.019686621132985138
AC090589.3,1,0.8717786833495954,0.8274120415542674,-0.04436664179532801
AC090617.10,1,0.9155139757791425,0.922114446421397,0.006600470642254441
AC090651.1,1,0.9595362451931355,0.9805429604545716,0.02100671526143605
AC090739.1,1,0.7487803478161051,0.7553234230614705,0.0065430752453653485
AC090772.3,1,0.7307581931929059,0.7531423979796821,0.022384204786776163
AC090912.1,1,0.9424898123170522,0.9156287665729208,-0.026861045744131395
AC090945.1,1,0.8682201687424669,0.8376858175974287,-0.03053435114503822
AC090946.1,1,0.8856109739998852,0.8019284853354761,-0.08368248866440908
AC090948.1,1,0.906560293864432,0.8690237042989152,-0.037536589565516865
AC090948.2,1,0.8686219365206911,0.8033633702577053,-0.06525856626298576
AC090948.3,0.9743589743589743,0.9404809734259313,0.8878493944785628,-0.052631578947368474
AC090970.1,1,0.9804281696607932,0.9517878666130977,-0.028640303047695492
AC090970.2,1,0.8969752625839408,0.9745164437812087,0.07754118119726794
AC090971.5,0.9743589743589743,0.9621190380531481,0.9671698329793951,0.005050794926246938
AC091053.1,1,0.7976238305687884,0.8187453366240027,0.021121506055214345
AC091057.2,1,0.7880387992882971,0.7634161740228433,-0.02462262526545378
AC091057.3,1,0.8410721460138897,0.885209206221661,0.044137060207771306
AC091057.6,1,0.6707800034437238,0.5732078287321357,-0.09757217471158808
AC091132.1,1,0.9632669459909315,0.8388911209321013,-0.12437582505883027
AC091132.4,1,0.8922688400390288,0.8169660793204385,-0.07530276071859032
AC091152.2,1,0.7250760489008782,0.7969924812030075,0.0719164323021293
AC091153.3,0.9743589743589743,0.9369798542156919,0.9734833266372037,0.03650347242151186
AC091181.2,1,0.9554611720140045,0.9868564541123802,0.03139528209837572
AC091185.1,1,0.9307237559547724,0.8684497503300236,-0.06227400562474883
AC091196.1,1,0.827985995523159,0.7623256614819491,-0.06566033404120986
AC091231.1,1,0.9841014750617001,0.8992710784595076,-0.08483039660219249
AC091271.1,1,0.7699018538713195,0.8312001377489525,0.06129828387763303
AC091563.1,1,0.8674166331860185,0.9092004821213339,0.04178384893531539
AC091729.3,1,0.6642943235952476,0.6636055788325776,-6.887447626700016e-4
AC091891.1,1,0.9008207541755151,0.9830109625208059,0.08219020834529078
AC091978.1,1,0.8111117488377432,0.79280261723009815,-0.018309131607645024
AC091982.3,0.9743589743589743,0.742294667967629,0.7754692073695689,0.03317453940193993
AC092053.2,1,0.8327498134649601,0.9523044251851002,0.11955461172014004
AC092053.4,1,0.9279113815072031,0.9662515066291684,0.038340125121965274
AC092117.1,1,0.6444929116684842,0.6723870745566206,0.027894162888136398
AC092118.1,1,0.9761809102909946,0.892326235435918,-0.08385467485507658
AC092118.2,1,0.9673420191700626,0.8823968317740917,-0.0849451873959709
AC092119.2,1,0.7433851805085232,0.7703610170464329,0.026975836537909692
AC092119.3,1,0.9558629397922287,0.9923664122137404,0.03650347242151175
AC092120.1,0.9743589743589743,0.955288985823337,0.9641852723411583,0.008896286517821261
AC092123.1,1,0.8415313091890031,0.866900074614016,0.025368765425012874
AC092127.1,1,0.7590541238592665,0.6647534867703611,-0.09430063708890546
AC092139.1,0.9743589743589743,0.6555702232680939,0.6808241978993285,0.025253974631234577
AC092140.2,1,0.8714343109682603,0.9294036618263215,0.05796935085806121
AC092153.1,1,0.8623658382597715,0.8082993743901739,-0.05406646386959768
AC092164.1,0.9743589743589743,0.6711243758250588,0.6605062274005625,-0.010618148424496265
AC092168.2,1,0.8954829822648224,0.7853986110313953,-0.11008437123342707
AC092171.1,1,0.9744590483843196,0.9450726051770648,-0.02938644320725481
AC092171.3,1,0.6968375136314068,0.7118751076163692,0.015037593984962405
AC092171.4,1,0.7790851173735867,0.7661137576766344,-0.01297135969695229
AC092171.5,1,0.7304712162084601,0.7010847730012053,-0.02938644320725481
AC092279.1,1,0.5396889169488607,0.3886242323365666,-0.15106468461229405
AC092295.2,1,0.7860299603971761,0.7728864145095563,-0.01314354588761979
AC092306.1,1,0.7639327325948458,0.7168685071457269,-0.047064225449118924
AC092329.4,0.9743589743589743,0.6526430580267463,0.6229122424381565,-0.02973081558858981
AC092338.3,1,0.9032313608448602,0.8232795729782472,-0.07995178786661306
AC092354.2,1,0.972565000286977,0.9729667680652012,4.017677782242046e-4
AC092368.3,0.9743589743589743,0.60953911496298,0.6075876714687483,-0.0019514434942317083
AC092418.2,1,0.8038799288297078,0.8217872926591288,0.01790736382942093
AC092428.1,1,0.8169086839235493,0.7204844171497445,-0.09642426677380478
AC092611.1,1,0.8213855248809045,0.7193939046088503,-0.10199162027205422
AC092614.1,1,0.9389886931068129,0.8620214658784365,-0.07696722722837634
AC092620.1,0.9743589743589743,0.9862825001434885,0.901796475922631,-0.08448602422085749
AC092653.1,1,0.8030189978763703,0.7975664351718992,-0.005452562704471142
AC092683.1,1,0.5391723583768582,0.39011651265568503,-0.14905584572117314
AC092718.1,0.9743589743589743,0.9401939964414854,0.9789358893416747,0.03874189290018937
AC092718.4,1,0.7037823566549962,0.7305860070022384,0.02680365034724219
AC092720.1,1,0.925845147219193,0.8910061413074671,-0.03483900591172584
AC092747.4,0.9743589743589743,0.5427308729839867,0.6191815416403604,0.07645066865637373
AC092794.1,0.9743589743589743,0.9322160362738908,0.9793950525167882,0.04717901624289733
AC092802.1,1,0.9788210985478965,0.9037479194168627,-0.07507317913103373
AC092803.1,1,0.792400849451874,0.8501980141192677,0.05779716466739371
AC092807.3,1,0.9828961717270275,0.9620042472593698,-0.02089192446765764
AC092821.3,1,0.648797566435172,0.5943293347873501,-0.054468231647821885
AC092828.1,1,0.6414509556333582,0.5979452447913677,-0.04350571084199051
AC092835.1,1,0.6139011651265569,0.5867531423979797,-0.027148022728577192
AC092868.2,1,0.9451873959708431,0.8612753257188773,-0.08391207025196579
AC092903.2,1,0.9939160879297481,0.9077655971991047,-0.0861504907306434
AC092910.3,0.9743589743589743,0.6699190724903863,0.6870229007633588,0.01710382827297252
AC092944.1,0.9189189189189189,0.6584399931125524,0.6927050450553865,0.034265051942834135
AC092953.2,1,0.9009929403661826,0.9249842162658555,0.02399127589967287
AC093010.3,1,0.667451070424152,0.7038397520518854,0.036388681627733455
AC093151.3,1,0.8417034953796706,0.7843654938873902,-0.05733800149228041
AC093151.8,1,0.8983527521092808,0.787694426906962,-0.11065832520231877
AC093157.1,1,0.5419273374275383,0.5466337599724502,0.004706422544911937
AC093157.2,1,0.9581013602709063,0.9633243413878207,0.005222981116914438
AC093227.1,1,0.7674912472019744,0.7745508810193422,0.00705963381736785
AC093249.2,0.9743589743589743,0.985421569190151,0.9290018940480973,-0.056419675142053705
AC093249.6,1,0.7557251908396947,0.7874648453194054,0.03173965447971072
AC093297.2,1,0.501865350398898,0.5752740630201458,0.07340871262124782
AC093323.1,1,0.38334385582276304,0.3995293577455088,0.01618550192274576
AC093330.1,1,0.9931125523732997,0.8900304195603512,-0.10308213281294842
AC093425.1,1,0.9275096137289789,0.8775756184354014,-0.04993399529357745
AC093462.1,1,0.8122022613786374,0.8658669574700109,0.053664696091373476
AC093484.3,1,0.9648740171038283,0.9827813809332492,0.01790736382942093
AC093495.1,1,0.8211559432933478,0.7797164667393675,-0.04143947655398039
AC093510.1,1,0.7839063307122769,0.8451472191930207,0.06124088848074383
AC093512.1,1,0.9022556390977443,0.8813637146300867,-0.02089192446765764
AC093512.2,1,0.6293405268897434,0.645124261034265,0.01578373414452161
AC093525.4,0.9743589743589743,0.8219594788497963,0.8142111002697584,-0.007748378580037851
AC093525.6,1,0.6960339780749584,0.6940251391838375,-0.002008838891120912
AC093525.7,1,0.5822763014406245,0.5561613958560524,-0.02611490558457208
AC093582.1,1,0.9538541009011078,0.8579463926993055,-0.09590770820180228
AC093591.2,1,0.883831716696321,0.8227630144062447,-0.06106870229007633
AC093620.1,1,0.939046088503702,0.9618894564655914,0.02284336796188946
AC093627.4,1,0.6985019801411927,0.7179590196866211,0.019457039545428434
AC093627.5,0.9743589743589743,0.630201457843081,0.6502898467542904,0.020088388911209343
AC093635.1,1,0.8819376685989784,0.9253285886471905,0.0433909200482121
AC093673.1,1,0.6738219594788498,0.7177868334959536,0.043964874017103805
AC093677.2,1,0.8230499913906905,0.8961717270274924,0.07312173563680191
AC093725.2,0.9743589743589743,0.9824944039488033,0.9431785570797222,-0.03931584686908107
AC093726.1,0.9743589743589743,0.8217298972622396,0.8333811628307409,0.011651265568501379
AC093726.2,1,0.9699248120300752,0.9658497388509442,-0.004075073179131028
AC093752.2,1,0.8268380875853757,0.778511163404695,-0.04832692418068074
AC093788.1,1,0.7510187682947828,0.7559547724272513,0.00493600413246853
AC093817.2,1,0.8724100327153762,0.7761005567353498,-0.09630947598002637
AC093827.4,1,0.7051024507834471,0.6707800034437238,-0.03432244733972334
AC093849.3,1,0.9819778453768008,0.8992136830626184,-0.08276416231418238
AC093849.4,1,0.7432129943178557,0.688457785685588,-0.05475520863226768
AC093866.1,1,0.5454858520346668,0.538770590598634,-0.006715261436032849
AC093904.2,1,0.8921540492452505,0.8760259427193939,-0.01612810652585661
AC093904.4,1,0.7125638523790392,0.6853010388566837,-0.02726281352235549
AC093928.1,1,0.9441542788268381,0.9904149687195087,0.046260689892670626
AC095055.1,1,0.7635883602135108,0.8811915284394192,0.11760316822590833
AC095057.3,1,0.9388165069161454,0.8802732020891925,-0.05854330482695291
AC096531.2,1,0.6994203064914194,0.6608505997818975,-0.03856970670952187
AC096536.2,1,0.8158181713826551,0.8497962463410434,0.03397807495838834
AC096564.1,1,0.9726797910807553,0.923778912931183,-0.048900878149572335
AC096586.1,1,0.7889571256385238,0.8385467485507663,0.04958962291224245
AC096586.2,1,0.9463353039086265,0.9851345922057051,0.03879928829707857
AC096642.1,1,0.8473282442748091,0.7627274292601733,-0.08460081501463579
AC096677.1,0.9743589743589743,0.8197784537680078,0.8072088618492796,-0.012569591918728196
AC096733.2,1,0.8584055558744189,0.8986397290937267,0.04023417321930778
AC096751.2,1,0.964472249325604,0.9562073121735637,-0.008264937152040353
AC096772.1,1,0.8106525856626299,0.8715491017620387,0.060896516099408826
AC096921.2,1,0.7061929633243413,0.7119325030132584,0.00573953968891705
AC096992.2,1,0.7620386844975033,0.7708201802215462,0.008781495724042854
AC097358.2,1,0.8771164552602881,0.8958273546461574,0.01871089938586923
AC097359.2,1,0.707742639040349,0.7161223669861677,0.00837972794581876
AC097376.3,1,0.6189519600528037,0.5598920966538483,-0.059059863398955414
AC097382.2,1,0.8881937668598978,0.9815186822016875,0.09332491534178966
AC097382.3,0.9743589743589743,0.7236985593755381,0.7302990300177926,0.006600470642254552
AC097460.1,1,0.8084141651839523,0.8426218217298973,0.03420765654594504
AC097468.3,1,0.7926304310394306,0.8630545830224416,0.070424151983011
AC097478.1,1,0.9105205762497848,0.8967456809963841,-0.013774895253400699
AC097478.2,1,0.939390460885037,0.9487459105779716,0.00935544969293467
AC097500.1,1,0.9916776674510704,0.8881937668598978,-0.10348390059117263
AC097534.1,1,0.932617804052115,0.9472536302588532,0.0146358262067382
AC097534.2,1,0.7355220111347069,0.7353498249440394,-1.721861906675004e-4
AC097634.1,0.9743589743589743,0.7564139356023647,0.7647936635481835,0.00837972794581876
AC097639.1,1,0.9365206910405786,0.9799690064856799,0.043448315445101304
AC097641.2,1,0.8780347816105148,0.8364805142627562,-0.04155426734775869
AC097662.1,1,0.7199104631808529,0.7124490615852609,-0.007461401595592054
AC097709.1,1,0.8148998450324284,0.8081271881995064,-0.006772656832922053
AC097717.1,1,0.8406703782356655,0.8505997818974919,0.009929403661826375
AC098484.4,1,0.7113011536474775,0.7796590713424784,0.06835791769500088
AC098487.1,1,0.7441313206680824,0.7775928370544682,0.03346151638638584
AC098617.1,1,0.7006256098260919,0.6401882569017965,-0.06043735292429542
AC098679.5,1,0.8460655455432474,0.8251736210755898,-0.02089192446765764
AC098818.2,0.9743589743589743,0.7937783389772141,0.8924410262296963,0.09866268725248228
AC098820.1,1,0.8483613614188142,0.8041669058141537,-0.04419445560466051
AC098820.3,0.9743589743589743,0.9734833266372037,0.9425472077139413,-0.030936118923262423
AC099329.1,1,0.9963266945990932,0.9997130230155542,0.0033863284164610263
AC099329.2,1,0.9545428456637778,0.9682029501234001,0.013660104459622291
AC099332.2,0.9743589743589743,0.7066521264994547,0.8013545313665844,0.09470240486712966
AC099343.2,1,0.8557079722206279,0.7984273661252368,-0.057280606095391096
AC099343.3,1,0.7028640303047695,0.7414337370142915,0.03856970670952198
AC099489.1,1,0.8297652528267233,0.7331114044653618,-0.09665384836136148
AC099518.2,1,0.9099466222808931,0.9449004189863973,0.03495379670550425
AC099518.6,1,0.9475980026401882,0.9435803248579464,-0.004017677782241824
AC099522.2,0.9743589743589743,0.7852264248407278,0.8186879412271136,0.03346151638638584
AC099568.2,1,0.8387189347414338,0.8913505136888021,0.05263157894736836
AC099661.1,1,0.8461229409401366,0.7838489353153877,-0.06227400562474894
AC099684.3,1,0.9498364231188658,0.8591516960339781,-0.09068472708488773
AC099778.1,1,0.7515927222636745,0.7313895425586868,-0.02020317970498764
AC099791.2,1,0.9361189232623544,0.9440968834299489,0.007977960167594556
AC099811.1,1,0.7930321988176549,0.7891867072260804,-0.0038454915915744348
AC099811.5,1,0.82999483441428,0.7779946048326924,-0.052000229581587565
AC099850.1,1,0.8332089766400734,0.8448028468116857,0.011593870171612286
AC100774.1,1,0.8004362050163577,0.7847672616656144,-0.015668943350743314
AC100778.2,1,0.9142512770475808,0.946507490099294,0.03225621305171322
AC100801.1,1,0.7925156402456524,0.8197210583711186,0.027205418125466285
AC100801.2,1,0.8931871663892555,0.9766974688629972,0.0835103024737417
AC100810.1,1,0.5788899730241635,0.6161969810021236,0.03730700797796016
AC100810.3,1,0.8484187568157033,0.939390460885037,0.09097170406933364
AC100814.1,1,0.8298800436205016,0.8792974803420766,0.04941743672157495
AC100827.4,1,0.9380703667565862,0.820868966308902,-0.11720140044768412
AC100830.3,1,0.9439820926361706,0.8423348447454514,-0.10164724789071922
AC100847.1,1,0.8970900533777191,0.995236182058199,0.0981461286804799
AC100858.3,1,0.8606439763530965,0.8969752625839408,0.03633128623084425
AC100861.1,1,0.6176318659243528,0.6346782988004362,0.01704643287608343
AC102953.2,1,0.6805372209148827,0.6562015726338748,-0.02433564828100787
AC103591.3,1,0.8593812776215347,0.9319864546863341,0.07260517706479941
AC103691.1,1,0.8016989037479194,0.7763301383229065,-0.025368765425012874
AC103703.1,1,0.9702691844114102,0.9016816851288527,-0.06858749928255747
AC103706.1,1,0.6981002123629685,0.7917695000860931,0.09366928772312466
AC103718.1,1,0.7245594903288757,0.6424840727773633,-0.08207541755151238
AC103746.1,1,0.7807495838833726,0.7877518223038512,0.007002238420478646
AC103760.1,1,0.8440567066521265,0.7942375021523274,-0.04981920449979915
AC103764.1,0.9743589743589743,0.9576995924926821,0.9665958790105034,0.008896286517821261
AC103810.2,1,0.8514033174539402,0.7696722722837629,-0.08173104517017726
AC103810.5,1,0.990874131894622,0.8737875222407163,-0.11708660965390572
AC103923.1,1,0.978304539975894,0.9234345405498479,-0.05486999942604609
AC104024.2,1,0.8266659013947082,0.8413591229983355,0.014693221603627293
AC104024.3,1,0.8782069678011823,0.8775182230385123,-6.887447626700016e-4
AC104083.1,0.9743589743589743,0.6008724100327154,0.6496011019916202,0.048728691958904835
AC104109.2,0.9743589743589743,0.7648510589450727,0.8061757447052746,0.041324685760201985
AC104113.1,1,0.8293634850484991,0.9272226367445331,0.09785915169603399
AC104118.1,1,0.7204270217528554,0.7564713309992539,0.036044309246398454
AC104162.2,1,0.692188486483384,0.6497732881822877,-0.0424151983010963
AC104170.1,1,0.9320438500832233,0.8558801584112954,-0.07616369167192794
AC104187.1,1,0.891637490673248,0.985765941571486,0.09412845089823796
AC104389.5,1,0.9833553349021409,0.9135051368880216,-0.06985019801411929
AC104459.1,1,0.8873902313034495,0.8565115077770763,-0.03087872352637322
AC104472.1,1,0.9580439648740171,0.9038053148137519,-0.05423865006026518
AC104472.4,1,0.9053549905297595,0.978304539975894,0.07294954944613441
AC104472.5,1,0.8309705561613958,0.7804626068989267,-0.050507949262469154
AC104506.1,1,0.7866039143660678,0.8394076795041038,0.052803765138035974
AC104530.1,1,0.9477701888308557,0.9461057223210698,-0.0016644665097859113
AC104564.3,1,0.9442116742237272,0.9166044883200367,-0.02760718590369049
AC104564.5,1,0.9652183894851633,0.8389485163289904,-0.12626987315617288
AC104596.1,1,0.8340125121965218,0.8671296562015727,0.033117144005050836
AC104667.2,1,0.7576766343339264,0.7680652011708661,0.010388566836939672
AC104695.2,1,0.8784939447856281,0.8980083797279458,0.019514434942317638
AC104695.3,1,0.7709349710153246,0.8613901165126557,0.09045514549733114
AC104695.4,1,0.7739195316535614,0.7731733914940022,-7.461401595592054e-4
AC104785.1,0.9743589743589743,0.7915973138954255,0.8260919474258165,0.03449463353039095
AC104794.3,1,0.7632439878321758,0.7587097514779315,-0.004534236354244325
AC104825.1,1,0.6425414681742524,0.6792171267864318,0.03667565861217936
AC104836.1,1,0.9810021236296849,0.9743442575905412,-0.006657866039143645
AC104964.1,1,0.976295701084773,0.84795959364059,-0.128336107444183
AC104964.3,1,0.8786661309762958,0.7650232451357402,-0.1136428858405556
AC104964.4,1,0.9589048958273546,0.8271824599667107,-0.13172243586064392
AC104971.1,1,0.9268208689663089,0.9582161510646846,0.03139528209837572
AC105020.1,1,0.7973942489812317,0.7597428686219365,-0.03765138035929516
AC105020.4,1,0.9909315272915112,0.9059863398955403,-0.0849451873959709
AC105020.6,1,0.8193192905928944,0.8656947712793434,0.04637548068644892
AC105046.1,1,0.9132181599035757,0.9947770188830856,0.08155885897950987
AC105052.4,1,0.8194914767835619,0.8091029099466223,-0.010388566836939672
AC105137.2,1,0.8081845835963956,0.7853412156345061,-0.02284336796188946
AC105206.1,1,0.7907937783389772,0.7282901911266716,-0.06250358721230564
AC105219.1,1,0.7340297308155886,0.732824427480916,-0.0012053033346726139
AC105219.2,1,0.9710153245709694,0.9635539229753773,-0.007461401595592054
AC105219.4,0.9743589743589743,0.8704585892211445,0.8559949492050738,-0.0144636400160707
AC105285.1,1,0.6507490099294037,0.6270447110141767,-0.023704298915226962
AC105339.6,1,0.7688687367273145,0.7480916030534351,-0.020777133673879344
AC105345.1,1,0.8709177523962578,0.8001492280319118,-0.070768524364346
AC105429.1,1,0.7420076909831832,0.6982150031567468,-0.043792687826436416
AC105450.1,1,0.9272800321414223,0.8095620731217357,-0.11771795901968662
AC105760.1,1,0.9920220398324054,0.9391034839005912,-0.05291855593181427
AC105935.1,1,0.9975319979337657,0.9101762038684498,-0.0873557940653159
AC105942.1,1,0.755495609252138,0.7796016759455892,0.024106066693451167
AC106028.3,1,0.8734431498593813,0.7931469896114332,-0.08029616024794817
AC106038.1,1,0.7849394478562819,0.8031911840670378,0.01825173621075593
AC106045.1,0.9743589743589743,0.6269873156172875,0.6851862480629054,0.05819893244561791
AC106739.1,1,0.807668025024393,0.9646444355162715,0.1569764104918785
AC106779.1,1,0.9818056591861333,0.9688916948860702,-0.012913964300063085
AC106786.2,1,0.9428915800952764,0.9546576364575561,0.011766056362279675
AC106791.1,1,0.9840440796648109,0.9618320610687023,-0.02221201859610855
AC106795.2,1,0.8883659530505653,0.8077828158181714,-0.08058313723239396
AC106820.2,1,0.8095046777248465,0.8359639556907535,0.02645927796590708
AC106820.4,0.9743589743589743,0.7333983814498077,0.7057911955461172,-0.02760718590369049
AC107021.2,1,0.7080296160247949,0.7320208919244676,0.02399127589967276
AC107027.3,1,0.6049474832118464,0.6576938529529932,0.05274636974114677
AC107068.1,1,0.613958560523446,0.6155082362394536,0.0015496757160076147
AC107071.1,1,0.8541009011077312,0.8854387878092177,0.03133788670148652
AC107214.1,1,0.7668598978361936,0.765654594501521,-0.0012053033346726139
AC107214.2,1,0.9007633587786259,0.9771566320381105,0.07639327325948464
AC107294.2,1,0.8274694369511565,0.809676863915514,-0.017792573035642523
AC107375.1,1,0.7004534236354244,0.6859897836193537,-0.0144636400160707
