gene,cluster,module_membership,lfc_sur,pc_loading,NRI,baseline_value,abs_lfc_sur
ANKRD36C,M1,0.4035066974373954,1.485016259135044,0.01986851469632578,1,386.3156313888194,1.485016259135044
CLSTN3,M1,0.3675282301690759,1.598017473892016,0.02116308104247522,1,372.24175915929266,1.598017473892016
TROAP,M1,0.38884670101121566,1.490228254393406,0.02139847885085873,1,363.7897442319638,1.490228254393406
ANKRD18A,M1,0.3945544298320205,1.4995346286357982,0.02043955193233321,1,348.9101362743572,1.4995346286357982
ESPL1,M1,0.3820194198481529,1.4706227390402766,0.02238367378374376,1,333.87228031990367,1.4706227390402766
DNHD1,M1,0.3512817542145775,1.6499605279741392,0.02211423058400687,1,322.26229078979634,1.6499605279741392
NPIPB4,M1,0.2979362378529561,1.8226103757870753,0.02649226915383088,1,306.2936495371345,1.8226103757870753
AL627309.5,M1,0.2535798229985915,2.131594599281998,0.02893010602444434,1,296.17938118723123,2.131594599281998
NPIPB12,M1,0.30733422593561344,1.7883177968148989,0.02579863609428002,1,270.0772847501739,1.7883177968148989
PPFIBP2,M1,0.31638754169260275,1.4665646996552848,0.02183348472088589,1,268.41931929161143,1.4665646996552848
GRB7,M1,0.3384120118221704,1.8194725109594705,0.02081617848335815,1,265.2678380701801,1.8194725109594705
SLC16A1-AS1,M1,0.3709136056410841,1.5646596269034443,0.0214994027580079,1,251.23137598859321,1.5646596269034443
LINC00342,M1,0.3663119011728422,1.659285120624192,0.02054544591812107,1,221.9288795112856,1.659285120624192
SULT1A3,M1,0.32326861773847126,1.658772332250983,0.02562468730313404,1,215.77220221033377,1.658772332250983
GABBR1,M1,0.41040163537216856,1.4989740023570803,0.01910566042278249,1,215.41084628082262,1.4989740023570803
RNF207,M1,0.4421280429107064,1.4102270777799522,0.01740882998150553,1,211.67631311361998,1.4102270777799522
NPIPB3,M1,0.2515077959109062,2.126133531105312,0.03006696820656548,1,205.50315148315525,2.126133531105312
C1RL-AS1,M1,0.2875577825427804,1.9599599250685389,0.02603837257511893,1,204.5052661334475,1.9599599250685389
CCDC146,M1,0.23283641785496156,2.089256476341104,0.03198689590597413,1,204.48391666766156,2.089256476341104
ATG16L2,M1,0.34411155136378446,1.743078310778138,0.0211150690493552,1,203.59710216487667,1.743078310778138
LINC01002,M1,0.2743305375073919,2.0274674915304276,0.02770993303279904,1,192.49109665682187,2.0274674915304276
LINC01001,M1,0.2860042328736382,1.9738503928730904,0.02662003311974135,1,191.77177290016908,1.9738503928730904
IRF9,M1,0.3705294988785405,1.4425820712585686,0.01999474070255517,1,188.9092968945128,1.4425820712585686
TBC1D3L,M1,0.2975684077123357,1.8324670393446505,0.02595736002777434,1,187.92618683935274,1.8324670393446505
FAM157C,M1,0.29524670481896453,1.9355176340472904,0.02563852926762616,1,182.59149177342042,1.9355176340472904
AGAP9,M1,0.3744309742093314,1.5158712263976275,0.02056858450227369,1,178.5961906226483,1.5158712263976275
MSH5,M1,0.3941897760044415,1.4396781471086406,0.02069518782453404,1,174.20201148010747,1.4396781471086406
NAIP,M1,0.3117549871340227,1.631089532017917,0.02338344317956594,1,171.61298291722807,1.631089532017917
PABPC1L,M1,0.41106162767281784,1.485870194212553,0.01913851130643443,1,157.47464354272182,1.485870194212553
GAS6-AS1,M1,0.2534671201811828,1.461110315475194,0.01969131667012608,1,155.77967304254094,1.461110315475194
AGAP4,M1,0.24942079085013755,1.6196809161900587,0.02479914060169403,1,148.04753911113096,1.6196809161900587
AGAP6,M1,0.31636329138256547,1.4852214150751344,0.02166923005276088,1,146.94353327021895,1.4852214150751344
HSF4,M1,0.389462153247882,1.564046877937696,0.01949456198957254,1,141.0994802967022,1.564046877937696
PIF1,M1,0.2511823702008492,2.1915730479628364,0.02952044960483099,1,135.06744453950589,2.1915730479628364
POLR2J2,M1,0.288082477459763,1.5523332464810489,0.02144373779638195,1,131.9757487016983,1.5523332464810489
LINC00174,M1,0.2932360821546085,1.6078128435184975,0.02213314187264026,1,124.40431241628389,1.6078128435184975
ATP2C2-AS1,M1,0.26238368586746186,2.0449171555813246,0.02717711843773942,1,119.0108999349386,2.0449171555813246
DNAH1,M1,0.24227053670593832,1.679292465555167,0.02542428592304743,1,117.30294267206344,1.679292465555167
TIAF1,M1,0.2113565982188269,1.6706741176339213,0.02430581096794108,1,109.98679987934625,1.6706741176339213
CCDC180,M1,0.17215121784773024,1.7772393542368723,0.02678245332253845,1,107.25783453747306,1.7772393542368723
LRP5L,M1,0.2691179892745964,1.471704009544769,0.02081387269267326,1,100.90068675747725,1.471704009544769
C21orf58,M1,0.2516322259524274,1.4178541937357902,0.0190358740013901,1,96.13551304156496,1.4178541937357902
LINC00894,M1,0.21712277207829425,1.816817502414155,0.02460316562313077,1,95.55409539747069,1.816817502414155
MAMDC4,M1,0.3393521138220449,1.5280183872167346,0.01951559555265325,1,94.26499976729005,1.5280183872167346
DZIP1L,M1,0.17829647857275832,1.4169586277525958,0.02185103351232717,1,91.85912650302987,1.4169586277525958
NOS1AP,M1,0.09674401557537617,1.497556655024229,0.02194173886300073,1,84.63389418572416,1.497556655024229
AC091057.6,M1,0.1429457954366855,1.461117192787451,0.02094359296243072,1,81.45035641625296,1.461117192787451
EGFL8,M1,0.17252125681380415,1.4502044925698598,0.02052579746936362,1,78.41870312990861,1.4502044925698598
DANT2,M1,0.11290848446088396,1.4998991694311812,0.02304760299912644,1,78.07299181988967,1.4998991694311812
PNPLA7,M1,0.250175428987332,1.4537486184449602,0.01871177758097081,1,74.0198400112347,1.4537486184449602
TBC1D3E,M1,0.09348513369568934,1.4947964454130735,0.02100935489183598,1,72.9339548987442,1.4947964454130735
AC108066.2,M1,0.02655646601177497,1.501439986510862,0.02312653773427195,1,71.18697743125573,1.501439986510862
ZDHHC11,M1,0.2853707032870053,1.7060953221664628,0.02400012276900104,1,71.13215406496528,1.7060953221664628
TTC6,M1,0.2127842657361644,1.79199089787498,0.02343348953995317,1,70.9019448397172,1.79199089787498
AC004951.1,M1,0.21271800114392192,1.7797719346307508,0.0221487698460196,1,69.106216189795,1.7797719346307508
GPR75,M1,0.10226262392048302,1.6685469041432306,0.02513246515171917,1,65.95362899630322,1.6685469041432306
C3orf35,M1,0.0347459022243467,1.504741311373671,0.0215121376886411,1,61.2708392581513,1.504741311373671
AC240565.2,M1,0.14427979358328336,1.8674005677106835,0.02571338214446013,1,55.653075000979364,1.8674005677106835
UPK3BL2,M1,0.2068848101076154,1.6250470989963317,0.02155862522419354,1,53.59731735462239,1.6250470989963317
AL031595.3,M1,0.04283161404556002,1.446276573622583,0.02219879311273869,1,52.46661963945637,1.446276573622583
CAPN3,M1,0.09366644128820234,1.582544858973443,0.02205015981397216,1,51.985444986604335,1.582544858973443
ARHGAP11B,M1,0.16183022246751966,1.7131737379865388,0.02434493118840532,1,51.77087105155669,1.7131737379865388
CATSPER2,M1,0.09400425348082042,1.5166734740334462,0.02000538139180189,1,51.42630838209389,1.5166734740334462
LINC01572,M1,0.01922821578787836,1.5293055508935884,0.02092532850237657,1,42.652358759271266,1.5293055508935884
AC138035.1,M1,0.08254087999802029,1.7016175817353805,0.02303440426759803,1,42.28505386919872,1.7016175817353805
AC025580.2,M1,0.04573326837535674,1.6282456135840917,0.0197261132483085,1,38.19281692211698,1.6282456135840917
REC8,M1,0.06106818802811364,1.560993086471032,0.02151057905114601,1,33.76686113487647,1.560993086471032
AC215522.2,M1,0.10058242228163816,1.7618071032759692,0.02302693005395525,1,30.298653329238128,1.7618071032759692
TBC1D3C,M1,0.10004018936119397,2.0445588651742392,0.0295753513365842,1,27.621598308703724,2.0445588651742392
PEG13,M1,0.10057436915400264,1.9815656389648904,0.02934308155453823,1,27.578762747627543,1.9815656389648904
CCDC17,M1,0.03832252753662868,1.5705622442095724,0.02142542388561174,1,27.49748474192768,1.5705622442095724
Mcherry,M1,0.26095892134161414,2.1222613483752273,0.02316570356177151,1,26.24360946333792,2.1222613483752273
IL1RL1,M1,0.01031596372503118,1.680173582027737,0.02023765026184414,1,1.6537719257419308,1.680173582027737
IDI1,M2,0.00898608752902663,-1.5199813602667636,-0.0187543652284885,1,3555.2207136520583,1.5199813602667636
CYP1B1,M2,0.0532748440183266,-2.304502678335833,-0.02627494258355421,1,3367.326832257205,2.304502678335833
CASP14,M2,0.0852322751931942,-1.9389115325378723,-0.02391734160315889,1,3296.920167976212,1.9389115325378723
MME,M2,0.03600973101609461,-1.1006966029042449,-0.01453813078724107,1,2625.067151047438,1.1006966029042449
ARRDC3,M2,0.02056840174610952,-0.9949969976137308,-0.01342511542086745,1,2536.191575516271,0.9949969976137308
GNG10,M2,0.0082586765257252,-1.121891869251872,-0.01948766628163679,1,2474.903272922713,1.121891869251872
SH3BGRL,M2,0.03780688804967624,-1.208664185008722,-0.01980013389226974,1,2336.4514830987355,1.208664185008722
SC5D,M2,0.0558205354975243,-1.1353271457378948,-0.01615900223731214,1,2302.17635464244,1.1353271457378948
HIBADH,M2,0.01550099516902003,-1.0399861019133407,-0.01548848646876501,1,2225.762508986462,1.0399861019133407
OSTC,M2,0.03660907613927766,-0.9938605484066212,-0.01453052275276953,1,2166.430474245591,0.9938605484066212
AKR1C3,M2,0.13115282962280816,-1.003164806034242,-0.0140594042510382,1,2138.9671913174166,1.003164806034242
HIGD2A,M2,0.02811079479763756,-1.0525878848876538,-0.01609240322945333,1,2027.1603086487248,1.0525878848876538
NDUFB5,M2,0.0721912805900331,-1.0589959414676215,-0.01683230612985057,1,2026.2380387742814,1.0589959414676215
COX6C,M2,0.07151571356330388,-1.099570185128787,-0.01825233091020924,1,1995.6009404304389,1.099570185128787
C15orf48,M2,0.1052439610557374,-1.2244598099050066,-0.01716974432178387,1,1982.568026228995,1.2244598099050066
MBNL3,M2,0.16167660359569114,-1.0198089840914388,-0.01672863988473659,1,1944.4305137871893,1.0198089840914388
ACAT2,M2,0.16971507425044718,-1.0990758984683016,-0.01443279543547547,1,1927.8657018612032,1.0990758984683016
MAFB,M2,0.08265727125955036,-1.1734203530491951,-0.01490985407941699,1,1742.4535974981407,1.1734203530491951
FOXQ1,M2,0.01174393746386592,-1.1260999014505124,-0.01962117747912642,1,1522.901828021616,1.1260999014505124
SMIM14,M2,0.1623196967038697,-1.1606504830444069,-0.01874419260737415,1,1507.8206194854472,1.1606504830444069
MANF,M2,0.14564955171709437,-1.1062490874799806,-0.01533042408177194,1,1484.1194657723804,1.1062490874799806
MGP,M2,0.1767649243745657,-1.2141906493916093,-0.01547675099892844,1,1442.584399805688,1.2141906493916093
CA2,M2,0.18527905477615647,-1.1654159271196267,-0.01293855366606071,1,1376.9082040475155,1.1654159271196267
DEFB1,M2,0.17382570681627108,-1.075536729385016,-0.0175482334740141,1,1305.1034694773966,1.075536729385016
TCN1,M2,0.18664509103029925,-1.003960802344464,-0.01839199686086745,1,1151.6495108365941,1.003960802344464
SKA2,M2,0.23059579676790365,-1.0837356797244873,-0.0174301865509953,1,1137.5794627050932,1.0837356797244873
IER5L,M2,0.05730817377298669,-1.1223213437388289,-0.02061965295086004,1,1124.8293428088318,1.1223213437388289
SPTSSB,M2,0.298037699108177,-1.1839454832719216,-0.01647980200888359,1,1085.066270253029,1.1839454832719216
TWISTNB,M2,0.1867755020909082,-1.0117764479397984,-0.01627786439273782,1,1074.3492196424422,1.0117764479397984
S100A9,M2,0.23598898201660545,-1.2495321589244686,-0.01944320952133267,1,1059.8911424833054,1.2495321589244686
ALDH6A1,M2,0.24615221773876697,-1.0407831596111272,-0.01635195895011766,1,1037.687698065928,1.0407831596111272
CBX4,M2,0.10699711788719668,-1.121415965718123,-0.01855692017861915,1,1018.8253835499486,1.121415965718123
AKR1C1,M2,0.34037790836378323,-1.0741204062825052,-0.01214194965088598,1,942.6163666221681,1.0741204062825052
CRABP2,M2,0.19881748087650963,-1.4381619052778305,-0.0177946900089859,1,918.6302253183816,1.4381619052778305
CHI3L2,M2,0.2782504657519085,-1.1889981465576032,-0.01443065581779247,1,889.4659818880177,1.1889981465576032
CDK2AP2,M2,0.2923146874825424,-1.0373559036361115,-0.01430174668085439,1,880.9250764304638,1.0373559036361115
PHLDA2,M2,0.08436105020994178,-1.9580264367816724,-0.02855630808895734,1,871.5519107718698,1.9580264367816724
SOWAHC,M2,0.10541208044860528,-1.196286697798401,-0.02074000122467116,1,866.109420341792,1.196286697798401
CLIC3,M2,0.32198114182135773,-1.231856193051339,-0.01357535751966225,1,864.9898892628573,1.231856193051339
TRIAP1,M2,0.13099577098620951,-1.1362816540074192,-0.01974600731110513,1,786.6871693317403,1.1362816540074192
CETN2,M2,0.31100520395567344,-1.045333435395552,-0.01632131563282945,1,760.4912518241886,1.045333435395552
ATF5,M2,0.2927186386113537,-1.0670156602043317,-0.01438604684454541,1,749.5726849141191,1.0670156602043317
ETNK2,M2,0.3204489535924825,-1.1715884466949618,-0.01291075783070172,1,684.9195171801312,1.1715884466949618
HPGD,M2,0.31799275524835813,-1.06001559794276,-0.01669272543939332,1,620.5101834632429,1.06001559794276
AC087190.3,M2,0.17157979385000988,-1.552211367014379,-0.02883517067539474,1,614.0909883374007,1.552211367014379
TMEM45A,M2,0.3539207082247263,-1.3883546114830994,-0.0168177189189972,1,582.9557229672087,1.3883546114830994
FAM43A,M2,0.22434353407964525,-1.3722061157733003,-0.0189242807870774,1,566.4645765223974,1.3722061157733003
KRT13,M2,0.39409363079869586,-1.2358503757533654,-0.01059577383949113,1,563.9362266779983,1.2358503757533654
TMEM14A,M2,0.35215576847858876,-1.006909387392854,-0.0163081275321315,1,561.8695713424099,1.006909387392854
KLK6,M2,0.3771390592154405,-1.1611509280486985,-0.01316738773393666,1,547.6228612936372,1.1611509280486985
ZNF703,M2,0.18975505235663093,-1.2562143246124735,-0.02168322803825474,1,533.0911186533258,1.2562143246124735
PIGW,M2,0.2145916269978756,-1.4140649226588753,-0.01988463867591306,1,529.8171608517558,1.4140649226588753
S100A8,M2,0.42164761631273673,-1.1650944571469006,-0.0160789729444805,1,521.2437884874662,1.1650944571469006
TMEM256,M2,0.33929138475616427,-1.18798120836641,-0.01794605019483349,1,426.11070418286624,1.18798120836641
STC1,M2,0.41947823805120055,-1.2722667458894916,-0.01384203704665792,1,413.2197467056026,1.2722667458894916
NXT2,M2,0.35133116082704896,-1.1387794767650732,-0.01874213997299974,1,397.6107907039735,1.1387794767650732
KLF4,M2,0.14368909167126187,-1.1003139476283188,-0.02272713578879351,1,388.5887105935676,1.1003139476283188
EFHD1,M2,0.4522086053577464,-1.1894906313871,-0.01442630862458788,1,380.58428426917703,1.1894906313871
EPOP,M2,0.33051270208127115,-1.0377854402903155,-0.01522196818013114,1,378.4428443092359,1.0377854402903155
AL161772.1,M2,0.467478140866457,-1.0150773437207068,-0.01238584846754463,1,368.6556760976174,1.0150773437207068
VTCN1,M2,0.5281388095271247,-1.007365358165016,-0.01124592982630484,1,345.52996180579703,1.007365358165016
AC009412.1,M2,0.36148296990744655,-1.3185826144693422,-0.01883116844182601,1,338.1466476185267,1.3185826144693422
LEMD1,M2,0.4770733467619378,-1.069483063449134,-0.01415557107083499,1,335.7904855499646,1.069483063449134
CCNA1,M2,0.35203927137290536,-1.3199040315352084,-0.01817475578876573,1,280.49749671187647,1.3199040315352084
MT1X,M2,0.4459935252290185,-1.1540425148939557,-0.01516827235936264,1,256.59908179431835,1.1540425148939557
CRIP1,M2,0.4187156566020249,-1.1677841171957173,-0.01586368918494324,1,254.23328796131904,1.1677841171957173
ULBP3,M2,0.5147600397325951,-1.0046373459219795,-0.01300702751612657,1,248.97315567078965,1.0046373459219795
SERTAD1,M2,0.13430283239632268,-1.5098529739212625,-0.03006443063099767,1,220.59539678792856,1.5098529739212625
FOSL1,M2,0.11804359865388948,-1.1345403508045226,-0.0253545478610342,1,208.6602952350218,1.1345403508045226
VIM,M2,0.4997917757922295,-1.0756359951525631,-0.01113321278061653,1,190.1295861231888,1.0756359951525631
H19,M2,0.3604698315442243,-1.138801136187766,-0.01286632389027132,1,180.49848054162288,1.138801136187766
ACOT1,M2,0.35822883941157413,-1.052227535850606,-0.01466594386990138,1,145.7576853049179,1.052227535850606
TUBB2A,M2,0.3078425611058486,-1.1526865275149645,-0.02019435312905265,1,143.87944047728547,1.1526865275149645
G0S2,M2,0.32959773083824706,-1.247825565776691,-0.02068540405063115,1,132.91189867369246,1.247825565776691
LINC01003,M2,0.3122289359937591,-1.201940312163286,-0.01955204158504128,1,115.09321146911677,1.201940312163286
NKX3-1,M2,0.27814294049945176,-1.2830261887162455,-0.02177294220238169,1,110.34863704042394,1.2830261887162455
SNAI2,M2,0.231714121779668,-1.5572019948251752,-0.02663375787318018,1,109.70490637617218,1.5572019948251752
KRT23,M2,0.2637292079936131,-1.102984417199762,-0.01551841612845687,1,96.47473097023672,1.102984417199762
AL034430.1,M2,0.14707045101105765,-1.843622292810334,-0.02464308173875866,1,95.46414785537523,1.843622292810334
FPR1,M2,0.18255456029153316,-0.986725971155404,-0.01241822603683655,1,92.95693915156704,0.986725971155404
NRARP,M2,0.21960458546960804,-1.581907422141038,-0.02692837801953409,1,89.03275730439805,1.581907422141038
SPRR2A,M2,0.25991011500780625,-1.0665049527052588,-0.0153434535599828,1,84.46248712515168,1.0665049527052588
SERPINB3,M2,0.12331216345263152,-1.0773778856816918,-0.01395622256207761,1,79.17450791057195,1.0773778856816918
HES6,M2,0.3062493903577036,-1.0307559754766364,-0.01809286156560118,1,78.9811557884605,1.0307559754766364
SYNM,M2,0.25925265098396266,-1.0033432994798677,-0.01060134612776687,1,70.36009146838477,1.0033432994798677
NANOS1,M2,0.2750268331717193,-1.0590233188031304,-0.01596523229438587,1,67.98780425403835,1.0590233188031304
MSX2,M2,0.2759383524850433,-1.11535740708522,-0.01954444683558511,1,67.03194832968144,1.11535740708522
TENT5C,M2,0.29635762836212265,-1.067466975309392,-0.01865817199080891,1,66.76102164401522,1.067466975309392
DDN,M2,0.34130526220631496,-1.0089706332629025,-0.01579484390679053,1,64.9988790440068,1.0089706332629025
AL024508.2,M2,0.2188111476075648,-1.0678949322311242,-0.01374942374050112,1,56.11987480095916,1.0678949322311242
CCL20,M2,0.18852642482034265,-1.018291112988404,-0.02100885648275503,1,54.46610287521723,1.018291112988404
FAM222A,M2,0.22980305280082325,-1.0707118675616265,-0.01448748634155454,1,51.185651692299984,1.0707118675616265
CYP1A1,M2,0.0917290208674224,-1.947284243623016,-0.02019936279426009,1,33.44824249342416,1.947284243623016
AL360270.2,M2,0.1848178782319836,-1.0836772466122817,-0.01807598918610003,1,30.194883979073545,1.0836772466122817
RASL11B,M2,0.159606858949486,-1.0190281808583403,-0.01581942438930272,1,19.539422787404295,1.0190281808583403
AL161421.1,M2,0.15972138286990245,-1.0769624690669115,-0.01876839792294216,1,19.418273793184376,1.0769624690669115
DLX2,M2,0.1626272985355245,-1.1940915922329776,-0.02447251998639513,1,10.349620870170378,1.1940915922329776
APOE,M2,0.13498632126849883,-1.0462883242686214,-0.01849610365087996,1,6.18809838724893,1.0462883242686214
AL139099.1,M2,0.06699867598211118,-1.016695612991887,-0.01863735884008578,1,4.588511798640242,1.016695612991887
EGR3,M2,0.10194808555123014,-0.9933200234393116,-0.01962207025896542,1,4.4801411243737554,0.9933200234393116
AL049555.1,M3,0.08630349178430885,-0.8171936942171971,-0.01024055221589675,1,128.14750183121888,0.8171936942171971
RARRES2,M3,0.00496500041942993,-0.7552258210029583,-0.00804218768344247,1,118.5091259948671,0.7552258210029583
OLFML2A,M3,0.24830655198277485,-0.7285069054329236,-0.00544765563333973,1,106.688888497574,0.7285069054329236
CALML5,M3,0.16869557041617567,-0.6584251011035285,-0.00831844044874346,1,84.79645019712387,0.6584251011035285
MAP6D1,M3,0.10841864104110466,-0.5823700162683316,-0.00599257535482181,1,77.72728050987075,0.5823700162683316
FGF13,M3,0.1393577562399465,-0.6196203136080616,-0.00695778143693412,1,76.15478658982867,0.6196203136080616
BEAN1,M3,0.05009738948955633,-0.6884642267605887,-0.008569282608171,0.97435897435897445,73.83019133126837,0.6884642267605887
GNG2,M3,0.09261200486865084,-0.7723284235594923,-0.00884660607108708,1,72.84074935699766,0.7723284235594923
AL050343.2,M3,0.39304063118132915,-0.6353114324819025,-0.00482619694268487,1,67.82284359430871,0.6353114324819025
SSPN,M3,0.2212906675185895,-0.5934994825696078,-0.00886856635686926,1,63.64312647249771,0.5934994825696078
SLC25A21,M3,0.32119228655259324,-0.6009774925561109,-0.00649502976595652,1,61.31853121393739,0.6009774925561109
MATN3,M3,0.20944214750965684,-0.6613939907232753,-0.00788084705456334,1,59.698345338109235,0.6613939907232753
UGT1A6,M3,0.39394915791872487,-0.6022869350858446,-0.00560250613429093,1,59.046032336593186,0.6022869350858446
AC004233.2,M3,0.1015058444843122,-0.6030961461912643,-0.00884841945512419,1,53.18513492806085,0.6030961461912643
SLURP2,M3,0.18440253780183324,-0.7538264818910871,-0.00816094570497574,1,53.05616496657489,0.7538264818910871
KCNQ1,M3,0.4552273562135374,-0.6582847441671458,-0.00287959905543931,1,52.41243430232312,0.6582847441671458
ZCCHC24,M3,0.0921389353218649,-0.6204582142432074,-0.00840984557364668,1,50.569013696614846,0.6204582142432074
PGAM4,M3,0.1444428952585397,-0.6049140755243876,-0.00910840042485792,1,47.74986998704176,0.6049140755243876
DDIT4L,M3,0.324413940221316,-0.6123639545575434,-0.00746200707514465,1,46.48876921939326,0.6123639545575434
AL136454.1,M3,0.21455201890917897,-0.6223672254615353,-0.00894452589788685,1,45.96164463228708,0.6223672254615353
ALDH1A1,M3,0.07963619878097283,-0.77855064606175,-0.01018603974873498,0.97435897435897445,45.716068593655535,0.77855064606175
LAPTM5,M3,0.02828988168485702,-0.7333206560796004,-0.01129315732060882,1,42.916792063590336,0.7333206560796004
AL691432.2,M3,0.1614243101316618,-0.5908372613659836,-0.00857316691689105,1,41.81897941505315,0.5908372613659836
KRT6C,M3,0.07216366315972145,-0.7646255376494819,-0.01040848177325911,1,40.29531723224448,0.7646255376494819
GPX2,M3,0.1045012226143286,-0.7393974762568982,-0.01063602421451696,1,39.582155543539855,0.7393974762568982
AC144652.1,M3,3.894523966564422e-4,-0.7058259334257944,-0.01078867135896204,1,37.55557963921237,0.7058259334257944
AL031775.1,M3,0.1322239725251979,-0.5875163400715122,-0.00998036077740346,0.97435897435897445,36.67450833920816,0.5875163400715122
DCLK1,M3,0.24294931978899292,-0.6655452403694984,-0.00835400968672765,1,35.92890038203706,0.6655452403694984
HMGCS2,M3,0.07103092798080834,-0.8982472751535786,-0.00978140980548546,1,35.2374777619992,0.8982472751535786
AC127459.1,M3,0.01577484490033476,-1.0429136995828865,-0.01070901058367129,1,33.48632902700809,1.0429136995828865
FAM178B,M3,0.3506874899404404,-0.6245169478062751,-0.0067726396441398,1,31.421666589096684,0.6245169478062751
SEPTIN1,M3,0.16888912321863636,-0.5855012876894241,-0.00902042878336141,0.97435897435897445,30.3845326590399,0.5855012876894241
CD4,M3,0.19748632031579985,-0.6869764557626219,-0.00888245490840628,1,29.34090534763596,0.6869764557626219
MB,M3,0.11950207508492784,-0.6619245924912285,-0.0109775412368205,1,28.913916031917168,0.6619245924912285
AC012640.2,M3,0.05467775800774632,-0.6565389497007565,-0.01080857036980052,0.97435897435897445,28.141215406179445,0.6565389497007565
HPD,M3,0.319894929092289,-0.6020530138614788,-0.00776841663930594,1,26.433258143304272,0.6020530138614788
AC084036.1,M3,0.34012829043122594,-0.5897869267600102,-0.00746785053250119,1,25.233568201847753,0.5897869267600102
RBP1,M3,0.13776087682393412,-0.7328637973706496,-0.01032827893363506,1,24.06097092895786,0.7328637973706496
C11orf86,M3,0.35761686769154866,-0.6219983187258888,-0.00544402134801907,1,23.206992297520273,0.6219983187258888
AC109347.1,M3,0.18841658457815047,-0.6185582267737892,-0.01023217884957167,1,22.96315828042068,0.6185582267737892
CEBPA,M3,0.3022710320669342,-0.5996029562825695,-0.00811157305200296,1,22.325920997516064,0.5996029562825695
VGF,M3,0.1790400221932983,-0.5852351466860748,-0.00886665133289333,1,22.325920997516064,0.5852351466860748
C5AR2,M3,0.26626991043136494,-0.7037490504931609,-0.00577758206425944,1,22.19045765468296,0.7037490504931609
GSTA2,M3,0.11216599826139896,-0.7698125643534404,-0.01061478534541464,1,21.757875171896774,0.7698125643534404
RAB7B,M3,0.11946663023992832,-0.8220908851037807,-0.00690183935096364,1,20.99076771322644,0.8220908851037807
PHGR1,M3,0.15720749830066227,-0.7549740391638924,-0.00948248241144852,1,20.699241740340756,0.7549740391638924
AC099332.2,M3,0.0252596848697324,-0.7762474549818057,-0.01219058406941907,0.97435897435897445,19.84526310890317,0.7762474549818057
TMEM158,M3,0.1090000600283697,-0.6397662655420646,-0.00823259213231548,1,18.991284477465584,0.6397662655420646
HCN2,M3,0.18383661337679635,-0.6938970059211114,-0.00985291831725078,1,18.726851173146517,0.6938970059211114
AGBL3,M3,0.12593296731446535,-0.6266596201823607,-0.01124625317058841,1,18.164398514594616,0.6266596201823607
AC121761.1,M3,0.19606230951626313,-0.627284296418666,-0.01013388417097874,1,16.80215256173837,0.627284296418666
SPRR2D,M3,0.07689216914738162,-0.633328629625244,-0.01133337060433205,1,15.5419766060104,0.633328629625244
AC108134.2,M3,0.02420191744697741,-0.67846639992867,-0.01218233355199464,1,15.33802931596279,0.67846639992867
KLF2,M3,0.09829310643223088,-0.6383801557343229,-0.01268251775952869,1,14.057061368806412,0.6383801557343229
AC095055.1,M3,0.16196426505285766,-0.6812925151755538,-0.01051953107820675,1,13.040526725969094,0.6812925151755538
AC021092.1,M3,0.17447266337348766,-0.605734243937265,-0.01065369845597576,1,12.057578133045553,0.605734243937265
AL031123.1,M3,0.15151550490007393,-0.66110401062687,-0.01109422959365744,1,11.630588817326759,0.66110401062687
TSPAN8,M3,0.1883363405164966,-0.7142485658970026,-0.00877695452083689,1,11.603496148760136,0.7142485658970026
AL391834.1,M3,0.02054368380441695,-0.85683607387009,-0.01327218102067655,1,11.149414164474722,0.85683607387009
ATP6V0D2,M3,0.25847470516381454,-0.6064443270933824,-0.00670549402161416,1,9.522734907299412,0.6064443270933824
AP001120.5,M3,0.11926112770065678,-0.7443252034591197,-0.01022247485703467,1,9.441456901599548,0.7443252034591197
BST1,M3,0.224472008895087,-0.606762769455031,-0.00893200110160191,1,8.695848944428448,0.606762769455031
AC051619.8,M3,0.00814647875372542,-0.8417860661032703,-0.01420960180262711,1,8.614570938728583,0.8417860661032703
NUTM2B,M3,0.00487412902724637,-0.6962032891606036,-0.01417502266319422,1,8.014589456041753,0.6962032891606036
RRAD,M3,0.06391473452402852,-0.6663370758119749,-0.01402065448459164,1,7.360695660138823,0.6663370758119749
SEPTIN9-DT,M3,0.23926941805956192,-0.5986006211986048,-0.00950089837461576,1,6.215191055815551,0.5986006211986048
KRT20,M3,0.4726489701391824,-0.6309506674471148,-0.00657974101573328,1,4.588511798640242,0.6309506674471148
AC026741.1,M3,0.06048970399247544,-0.7714838079578001,-0.01261955491329558,1,4.56141913007362,0.7714838079578001
AC116366.1,M3,0.0757731691577308,-0.6984216955412208,-0.01330131256391798,1,4.053151808654962,0.6984216955412208
AC124016.1,M3,0.2324159373217447,-0.6008416632226306,-0.00928141657972564,1,3.7074404986360334,0.6008416632226306
FAM131B,M3,0.06304889337604147,-0.7105752360970392,-0.01329223695340674,1,3.599069824369547,0.7105752360970392
AC012213.2,M3,0.13289459704956774,-0.6530506984475917,-0.01104720498942295,1,3.3888218571837263,0.6530506984475917
CPT1C,M3,0.02280422016423688,-0.8375269092632909,-0.01412216874796933,1,2.9076472043316897,0.8375269092632909
AC022613.2,M3,0.16446049095635806,-0.6047185866064675,-0.01190558603113802,1,2.880554535765068,0.6047185866064675
