gene_id,4 h Ctrl,4 h Tam,4 h D,4 h DT,4D_L_CPT,4DT_L_CPT,4D_H_CPT,4DT_H_CPT,24 h Ctrl,24 h Tam,24 h D,24 h DT,24D_L_CPT,24DT_L_CPT,24D_H_CPT,24DT_H_CPT
ENSG00000205060_SLC35B4,9.069844154028418,9.216086858258272,9.104849993892138,9.378509639261424,9.35308815919155,9.379272917304839,7.704768698509126,8.07217988145093,8.676052502296926,8.8121328807322,8.515957822541964,8.471143496152573,9.463105056258879,8.997098848743793,8.897404623211255,8.372882283655976
ENSG00000205078_SYCE1L,5.1428813390787855,5.366742433072446,5.726618216411118,5.209895099987502,6.412082912893776,6.281682033469982,6.312088621655652,6.117108806366168,5.767434604790955,5.132636705601972,5.315111007758292,5.334915170152742,5.946550001979942,5.657196225932933,6.209620790794953,5.605461083090942
ENSG00000205084_TMEM231,8.650508104610125,8.80797591047796,8.697971614156337,8.78687998781128,8.619663082888893,8.805211727441229,8.129358986288253,8.51605094833338,8.717425893932553,8.971312154704249,8.825287484577977,8.958665500666918,8.054674785192692,8.518373964335922,8.287786815139636,8.893505679024141
ENSG00000205085_FAM71F2,4.708175286124597,4.4921377848993185,4.384475300501331,4.375637256493835,4.3788005287141285,4.19594830099961,4.373468587092971,4.761647634508279,5.131837043871364,4.893988491616323,6.239271455020395,7.400121522185884,5.318735254913507,7.253558598768436,7.719784670036867,8.215611213035054
ENSG00000205090_TMEM240,3.107227374986886,2.440402462867146,2.844123391213957,2.441726444383634,3.713489024351456,3.150368599831811,4.318675146271177,3.9693964667652297,3.029904777377631,3.382996500732588,3.2066421533534895,3.9238145703101828,2.8166524321982944,3.679713218954308,4.157458309625962,4.301744691976365
ENSG00000205097_FRG2,0.0,0.0,0.0,0.0,1.3352458543564927,2.2302603386530055,4.623464984809968,5.505595926045876,0.0,0.5041419726427282,0.0,0.0,0.0,0.0,4.050316996176389,1.8432043191083238
ENSG00000205111_CDKL4,3.3470200904537983,2.8457190688863436,2.151324385266784,2.019078774870417,2.6277867601420564,3.3925947536435723,2.601291245263833,3.4515058526002305,3.8987365409650097,3.193550963025561,3.2066421533534895,3.7848725317804504,2.506861903676329,3.1628432621165743,4.102013857641974,4.580806260711571
ENSG00000205129_C4orf47,2.3873559578267196,2.9294931777090696,1.2792636309536318,2.6016138134323006,2.4656672717756445,3.1639508050877967,2.6030753820340005,3.6860992897605565,1.9712694606517362,2.404134244909134,1.719152079637699,3.5281249345962427,4.5704674691329235,4.741890945097204,4.102013857641974,3.407164804023922
ENSG00000205133_TRIQK,5.182036032116523,5.45851941562657,5.277336884667799,4.790182864482546,4.570998343466946,4.967146790187233,6.3130244356436975,6.470177484591678,6.058159796934373,6.0436406579629685,6.187535735633435,5.794835944273764,5.638420918614907,4.7996064204945235,4.4350729987822515,4.109050795490236
ENSG00000205138_SDHAF1,8.336304698505446,8.39717508181029,8.629514177498207,8.582330692910473,9.346621593542057,9.4633071902165,7.802884124224649,7.9174571490285715,8.33576060715529,8.293841894318488,8.168730540147205,8.09895295184752,8.224231342802135,8.211973572595797,8.289500977528576,7.965380531814565
ENSG00000205143_ARID3C,0.0,1.3211063014355522,0.935957500931191,0.6800086686671407,3.614746373104367,4.28709758470175,5.1336577975885245,5.728764036266163,0.0,1.0062040742783773,0.5018994308143228,1.3669275465989963,0.6833701676329738,1.3078598649118054,3.4236679296336927,2.3989179391962505
ENSG00000205155_PSENEN,9.192102422053138,9.156542208755429,9.345241110289713,9.014165878192792,9.281778537288389,9.383887839212248,9.719563790170406,9.614233980678783,9.05137092156432,9.0440000354048,8.804318509562677,8.64601428938705,8.96521375794035,8.772446669212382,8.445270545178126,8.313194591027727
ENSG00000205177_C11orf91,3.764920227233472,3.5853505469453824,4.252601625986836,4.587207779636056,4.928165685834751,6.105700707637574,5.446703023447304,5.736018618448664,2.8699878766543168,3.8395115792321777,3.991616268588415,4.565390423232813,4.826099519422999,4.825593475872481,6.072354569887214,4.788703467731844
ENSG00000205181_LINC00654,0.8848361899690581,1.5998142740383916,1.4574117628938228,0.41733187443063047,2.726820858018808,3.034972345574423,2.48638118897664,1.1961196017002236,0.794064190364828,1.2522340198761717,0.9522221831031596,1.5796743668987392,1.882286989785526,1.397523632681456,3.4593433245923544,2.1724262114358543
ENSG00000205189_ZBTB10,4.604440518657649,4.458565676619793,4.606804909083465,4.790182864482546,5.331865343902412,4.961029634959216,5.40252662270438,4.879321803866636,4.574915540829436,4.30068980292361,4.782179316510676,3.9200940147323715,5.371353527231705,3.9783106425607007,5.357593477952382,3.4931586322040253
ENSG00000205208_C4orf46,8.637485376130277,8.48983430987283,8.53809541959567,9.104127012476606,8.405270640953898,8.458622457771884,8.152516279162995,7.954312066308205,8.611561966162885,8.810256187624919,8.981070379063205,8.15634265700114,8.988251881728559,8.337717185030776,6.984371674488731,6.5959275624501
ENSG00000205209_SCGB2B2,1.1529835376739412,0.0,1.2792636309536318,1.0960944312722263,2.22172901115327,1.333526536186716,1.613931995256018,0.88478400308888,1.273867515087626,1.5460906594399266,1.9125818556699794,2.8025736519092783,1.9787258991370547,3.0185041998039406,3.192025200836068,3.118591031555446
ENSG00000205212_CCDC144NL,1.429189975567851,1.7504785767033642,2.2643115453340714,1.0237282372920102,1.5446213846062835,0.8733806992484797,1.841576871190651,1.1961196017002236,1.763553087528709,1.9053581565751765,2.0881401053255844,1.9890392235619863,1.1286995111473015,3.2491687007069148,2.896342944430735,2.8008873028269043
