gene,ensg,baseline_expr,baseline_tpm,A_expr,B_expr,lfc,rank,band,updown,p_value,fdr,expr_scale
ENSG00000114054_PCCB,ENSG00000114054,1472.84342683781,1472.84342683781,1706.75590616856,1472.84342683781,0.212518513228796,3879,mid,Neutral,,,normcounts
ENSG00000139197_PEX5,ENSG00000139197,1472.71968962194,1472.71968962194,2044.72866786847,1472.71968962194,0.473152666870268,3880,mid,Up,,,normcounts
ENSG00000124177_CHD6,ENSG00000124177,1472.47221519018,1472.47221519018,1402.43664794604,1472.47221519018,-0.0702559151476319,3881,mid,Neutral,,,normcounts
ENSG00000124535_WRNIP1,ENSG00000124535,1472.1347416689,1472.1347416689,1681.1048285555,1472.1347416689,0.191378223081516,3882,mid,Neutral,,,normcounts
ENSG00000108443_RPS6KB1,ENSG00000108443,1472.0447506018,1472.0447506018,1485.63800183493,1472.0447506018,0.01325213252621,3883,mid,Neutral,,,normcounts
ENSG00000124226_RNF114,ENSG00000124226,1471.95475953469,1471.95475953469,1372.62601022667,1471.95475953469,-0.100723857197471,3884,mid,Neutral,,,normcounts
ENSG00000198742_SMURF1,ENSG00000198742,1471.57229248545,1471.57229248545,1306.34697637596,1471.57229248545,-0.171696371148185,3885,mid,Neutral,,,normcounts
ENSG00000103429_BFAR,ENSG00000103429,1471.1110817483,1471.1110817483,1435.87906067781,1471.1110817483,-0.0349478995280137,3886,mid,Neutral,,,normcounts
ENSG00000109917_ZPR1,ENSG00000109917,1470.7061199407,1470.7061199407,1677.56611301679,1470.7061199407,0.189739747790647,3887,mid,Neutral,,,normcounts
ENSG00000164818_DNAAF5,ENSG00000164818,1470.13804305645,1470.13804305645,1627.78698479363,1470.13804305645,0.14686531130279,3888,mid,Neutral,,,normcounts
ENSG00000110921_MVK,ENSG00000110921,1470.0874218277,1470.0874218277,1384.70508848648,1470.0874218277,-0.0862627339119815,3889,mid,Neutral,,,normcounts
ENSG00000204138_PHACTR4,ENSG00000204138,1469.81182493677,1469.81182493677,1349.09120710045,1469.81182493677,-0.123555806949099,3890,mid,Neutral,,,normcounts
ENSG00000110768_GTF2H1,ENSG00000110768,1469.3843643596,1469.3843643596,1434.31326717669,1469.3843643596,-0.0348276810522901,3891,mid,Neutral,,,normcounts
ENSG00000134744_TUT4,ENSG00000134744,1468.95690378242,1468.95690378242,1430.88756525831,1468.95690378242,-0.0378556450450009,3892,mid,Neutral,,,normcounts
ENSG00000061273_HDAC7,ENSG00000061273,1468.50693641324,1468.50693641324,1267.59637387641,1468.50693641324,-0.212099045333668,3893,mid,Neutral,,,normcounts
ENSG00000125775_SDCBP2,ENSG00000125775,1467.6295164893,1467.6295164893,1148.00200508962,1467.6295164893,-0.354089185044561,3894,mid,Down,,,normcounts
ENSG00000178921_PFAS,ENSG00000178921,1467.60139403013,1467.60139403013,1655.00134708201,1467.60139403013,0.173260971879424,3895,mid,Neutral,,,normcounts
ENSG00000183258_DDX41,ENSG00000183258,1467.35953927676,1467.35953927676,1501.21063676919,1467.35953927676,0.0328818520941923,3896,mid,Neutral,,,normcounts
ENSG00000059588_TARBP1,ENSG00000059588,1467.2189269809,1467.2189269809,1717.83723369351,1467.2189269809,0.227365829105052,3897,mid,Neutral,,,normcounts
ENSG00000266094_RASSF5,ENSG00000266094,1467.16268206255,1467.16268206255,1354.95227022003,1467.16268206255,-0.114705440893395,3898,mid,Neutral,,,normcounts
ENSG00000160886_LY6K,ENSG00000160886,1467.0108183763,1467.0108183763,1569.29175958426,1467.0108183763,0.097170036152459,3899,mid,Neutral,,,normcounts
ENSG00000008869_HEATR5B,ENSG00000008869,1465.98153877731,1465.98153877731,1472.17913256171,1465.98153877731,0.00608215132473688,3900,mid,Neutral,,,normcounts
ENSG00000176407_KCMF1,ENSG00000176407,1465.97028738692,1465.97028738692,1408.87578913504,1465.97028738692,-0.0572715844120815,3901,mid,Neutral,,,normcounts
ENSG00000085511_MAP3K4,ENSG00000085511,1465.11536222135,1465.11536222135,1470.71631737775,1465.11536222135,0.00550098228880103,3902,mid,Neutral,,,normcounts
ENSG00000060971_ACAA1,ENSG00000060971,1465.03099484383,1465.03099484383,1482.21229991655,1465.03099484383,0.0168095077735337,3903,mid,Neutral,,,normcounts
ENSG00000175970_UNC119B,ENSG00000175970,1464.92413270794,1464.92413270794,1605.04385930824,1464.92413270794,0.13170085151534,3904,mid,Neutral,,,normcounts
ENSG00000171159_C9orf16,ENSG00000171159,1464.51916287793,1464.51916287793,1433.93624454971,1464.51916287793,-0.0304251944397436,3905,mid,Neutral,,,normcounts
ENSG00000155097_ATP6V1C1,ENSG00000155097,1464.11420508153,1464.11420508153,1362.02981775717,1464.11420508153,-0.104196003538421,3906,mid,Neutral,,,normcounts
ENSG00000020922_MRE11,ENSG00000020922,1463.87235032817,1463.87235032817,1558.1250155227,1463.87235032817,0.0899616594825492,3907,mid,Neutral,,,normcounts
ENSG00000180628_PCGF5,ENSG00000180628,1463.79923032984,1463.79923032984,1462.33185123486,1463.79923032984,-0.00144596034922628,3908,mid,Neutral,,,normcounts
ENSG00000166833_NAV2,ENSG00000166833,1463.7373617219,1463.7373617219,1336.58230441234,1463.7373617219,-0.131014335432761,3909,mid,Neutral,,,normcounts
ENSG00000122644_ARL4A,ENSG00000122644,1463.60237311563,1463.60237311563,1394.56491394228,1463.60237311563,-0.0696598064344123,3910,mid,Neutral,,,normcounts
ENSG00000175066_GK5,ENSG00000175066,1462.63495811337,1462.63495811337,1400.03139265434,1462.63495811337,-0.0630664968411541,3911,mid,Neutral,,,normcounts
ENSG00000134283_PPHLN1,ENSG00000134283,1462.37623229122,1462.37623229122,1415.89049956767,1462.37623229122,-0.0465724644473582,3912,mid,Neutral,,,normcounts
ENSG00000157741_UBN2,ENSG00000157741,1462.22999630577,1462.22999630577,1362.30876325885,1462.22999630577,-0.102044213964648,3913,mid,Neutral,,,normcounts
ENSG00000123600_METTL8,ENSG00000123600,1461.85877663572,1461.85877663572,1775.27187106352,1461.85877663572,0.28006191391424,3914,mid,Neutral,,,normcounts
ENSG00000198585_NUDT16,ENSG00000198585,1461.65629573193,1461.65629573193,1745.6346917029,1461.65629573193,0.255987104768488,3915,mid,Neutral,,,normcounts
ENSG00000155008_APOOL,ENSG00000155008,1460.61013704174,1460.61013704174,1453.86196855535,1460.61013704174,-0.00667626243747321,3916,mid,Neutral,,,normcounts
ENSG00000198060_MARCH5,ENSG00000198060,1460.45264966589,1460.45264966589,1385.33345953144,1460.45264966589,-0.0761287717123622,3917,mid,Neutral,,,normcounts
ENSG00000180008_SOCS4,ENSG00000180008,1460.08705769665,1460.08705769665,1397.44766135232,1460.08705769665,-0.0632158823621687,3918,mid,Neutral,,,normcounts
ENSG00000111331_OAS3,ENSG00000111331,1459.79458171453,1459.79458171453,1291.11110639631,1459.79458171453,-0.177023189079062,3919,mid,Neutral,,,normcounts
ENSG00000165322_ARHGAP12,ENSG00000165322,1459.78333834655,1459.78333834655,1406.21416777377,1459.78333834655,-0.0539003022004181,3920,mid,Neutral,,,normcounts
ENSG00000120314_WDR55,ENSG00000120314,1459.5302322028,1459.5302322028,1575.86410145963,1459.5302322028,0.110566108508937,3921,mid,Neutral,,,normcounts
ENSG00000153815_CMIP,ENSG00000153815,1458.68655842762,1458.68655842762,1279.21552179841,1458.68655842762,-0.189271903832358,3922,mid,Neutral,,,normcounts
ENSG00000118260_CREB1,ENSG00000118260,1458.48407752382,1458.48407752382,1247.65057926444,1458.48407752382,-0.225088660071155,3923,mid,Neutral,,,normcounts
ENSG00000167766_ZNF83,ENSG00000167766,1457.77606559318,1457.77606559318,1376.08640381681,1457.77606559318,-0.0831393517448245,3924,mid,Neutral,,,normcounts
ENSG00000151176_PLBD2,ENSG00000151176,1457.60664957746,1457.60664957746,1418.31080781412,1457.60664957746,-0.039400323647822,3925,mid,Neutral,,,normcounts
ENSG00000183576_SETD3,ENSG00000183576,1457.36479883531,1457.36479883531,1584.63813435845,1457.36479883531,0.120711920680053,3926,mid,Neutral,,,normcounts
ENSG00000150403_TMCO3,ENSG00000150403,1457.17356531069,1457.17356531069,1405.4978713664,1457.17356531069,-0.052055083560326,3927,mid,Neutral,,,normcounts
ENSG00000134748_PRPF38A,ENSG00000134748,1456.20615030843,1456.20615030843,1441.07412036555,1456.20615030843,-0.0150596705044332,3928,mid,Neutral,,,normcounts
ENSG00000048544_MRPS10,ENSG00000048544,1456.12741063172,1456.12741063172,1447.76962762412,1456.12741063172,-0.00829882489803602,3929,mid,Neutral,,,normcounts
ENSG00000257218_GATC,ENSG00000257218,1455.49746513953,1455.49746513953,1546.71194069474,1455.49746513953,0.0876337922086332,3930,mid,Neutral,,,normcounts
ENSG00000120451_SNX19,ENSG00000120451,1454.77190489064,1454.77190489064,1446.39234543649,1454.77190489064,-0.00832828004123876,3931,mid,Neutral,,,normcounts
ENSG00000064687_ABCA7,ENSG00000064687,1453.42201882794,1453.42201882794,1097.26538380397,1453.42201882794,-0.405219238172458,3932,mid,Down,,,normcounts
ENSG00000177084_POLE,ENSG00000177084,1452.97206349239,1452.97206349239,1483.16740061295,1452.97206349239,0.0296542743513637,3933,mid,Neutral,,,normcounts
ENSG00000143294_PRCC,ENSG00000143294,1452.89894349406,1452.89894349406,1520.13096710289,1452.89894349406,0.0652173773081159,3934,mid,Neutral,,,normcounts
ENSG00000085982_USP40,ENSG00000085982,1452.79770103655,1452.79770103655,1421.53796311585,1452.79770103655,-0.0313593751274137,3935,mid,Neutral,,,normcounts
ENSG00000154945_ANKRD40,ENSG00000154945,1452.79208135817,1452.79208135817,1423.3701579897,1452.79208135817,-0.0294968372520366,3936,mid,Neutral,,,normcounts
ENSG00000255529_POLR2M,ENSG00000255529,1452.6980364211,1452.6980364211,1474.305423817,1452.6980364211,0.0212860357239144,3937,mid,Neutral,,,normcounts
ENSG00000224470_ATXN1L,ENSG00000224470,1452.11623998052,1452.11623998052,1416.08653735853,1452.11623998052,-0.0362222517967705,3938,mid,Neutral,,,normcounts
ENSG00000117899_MESD,ENSG00000117899,1451.56594053376,1451.56594053376,1409.17993935436,1451.56594053376,-0.0427243948914864,3939,mid,Neutral,,,normcounts
ENSG00000058600_POLR3E,ENSG00000058600,1451.55468914337,1451.55468914337,1634.99773301713,1451.55468914337,0.171578266578576,3940,mid,Neutral,,,normcounts
ENSG00000014919_COX15,ENSG00000014919,1449.46237577421,1449.46237577421,1479.99806476413,1449.46237577421,0.030056882167063,3941,mid,Neutral,,,normcounts
ENSG00000055483_USP36,ENSG00000055483,1448.43308815281,1448.43308815281,1749.24878847507,1448.43308815281,0.272071273848198,3942,mid,Neutral,,,normcounts
ENSG00000105197_TIMM50,ENSG00000105197,1447.60628544642,1447.60628544642,1581.77438584608,1447.60628544642,0.127790083147341,3943,mid,Neutral,,,normcounts
ENSG00000131368_MRPS25,ENSG00000131368,1447.15632609965,1447.15632609965,1772.91690874736,1447.15632609965,0.292721087194742,3944,mid,Neutral,,,normcounts
ENSG00000139651_ZNF740,ENSG00000139651,1446.87509749672,1446.87509749672,1551.42198178675,1446.87509749672,0.100583614321,3945,mid,Neutral,,,normcounts
ENSG00000108468_CBX1,ENSG00000108468,1446.45326462034,1446.45326462034,1501.55994585276,1446.45326462034,0.0539057823578553,3946,mid,Neutral,,,normcounts
ENSG00000134954_ETS1,ENSG00000134954,1446.20016248779,1446.20016248779,1356.89759517391,1446.20016248779,-0.0918897911304946,3947,mid,Neutral,,,normcounts
ENSG00000115825_PRKD3,ENSG00000115825,1445.94143666564,1445.94143666564,1472.77979006326,1445.94143666564,0.0265144436503153,3948,mid,Neutral,,,normcounts
ENSG00000064102_INTS13,ENSG00000064102,1445.64334100514,1445.64334100514,1576.26370351873,1445.64334100514,0.124714605073059,3949,mid,Neutral,,,normcounts
ENSG00000123989_CHPF,ENSG00000123989,1445.15400379761,1445.15400379761,1732.10785121389,1445.15400379761,0.261140240215164,3950,mid,Neutral,,,normcounts
ENSG00000178567_EPM2AIP1,ENSG00000178567,1445.09775887926,1445.09775887926,1312.67298748493,1445.09775887926,-0.138558894047897,3951,mid,Neutral,,,normcounts
ENSG00000100883_SRP54,ENSG00000100883,1444.43406723831,1444.43406723831,1354.82659601104,1444.43406723831,-0.0923301262846863,3952,mid,Neutral,,,normcounts
ENSG00000061987_MON2,ENSG00000061987,1443.46103255767,1443.46103255767,1389.45025313958,1443.46103255767,-0.0549791550679686,3953,mid,Neutral,,,normcounts
ENSG00000104361_NIPAL2,ENSG00000104361,1443.32603994019,1443.32603994019,1482.32542999658,1443.32603994019,0.0384386977753124,3954,mid,Neutral,,,normcounts
ENSG00000127511_SIN3B,ENSG00000127511,1443.24729625226,1443.24729625226,1356.57839199985,1443.24729625226,-0.0892822864286096,3955,mid,Neutral,,,normcounts
ENSG00000169976_SF3B5,ENSG00000169976,1442.696094448,1442.696094448,1631.13479665277,1442.696094448,0.176993133850909,3956,mid,Neutral,,,normcounts
ENSG00000133789_SWAP70,ENSG00000133789,1442.06052927743,1442.06052927743,1293.55912818617,1442.06052927743,-0.156670954100155,3957,mid,Neutral,,,normcounts
ENSG00000109736_MFSD10,ENSG00000109736,1441.89179051118,1441.89179051118,1408.55909478676,1441.89179051118,-0.0337191459877797,3958,mid,Neutral,,,normcounts
ENSG00000102119_EMD,ENSG00000102119,1440.97500074889,1440.97500074889,1564.41590307059,1440.97500074889,0.118499853350906,3959,mid,Neutral,,,normcounts
ENSG00000119041_GTF3C3,ENSG00000119041,1440.84001214262,1440.84001214262,1430.11094057222,1440.84001214262,-0.0107755757491255,3960,mid,Neutral,,,normcounts
ENSG00000182022_CHST15,ENSG00000182022,1440.17632050166,1440.17632050166,1165.67574509627,1440.17632050166,-0.304843204979919,3961,mid,Neutral,,,normcounts
ENSG00000136717_BIN1,ENSG00000136717,1439.87259714036,1439.87259714036,1440.42066106267,1439.87259714036,0.000548652785482773,3962,mid,Neutral,,,normcounts
ENSG00000100065_CARD10,ENSG00000100065,1439.52387623989,1439.52387623989,1305.32652974928,1439.52387623989,-0.141078014499545,3963,mid,Neutral,,,normcounts
ENSG00000080822_CLDND1,ENSG00000080822,1438.73082369347,1438.73082369347,1268.83543772609,1438.73082369347,-0.181157560998102,3964,mid,Neutral,,,normcounts
ENSG00000213699_SLC35F6,ENSG00000213699,1437.68466500329,1437.68466500329,1339.70385611141,1437.68466500329,-0.101759812695645,3965,mid,Neutral,,,normcounts
ENSG00000135127_BICDL1,ENSG00000135127,1436.548515246,1436.548515246,1360.16489168831,1436.548515246,-0.0787688001231874,3966,mid,Neutral,,,normcounts
ENSG00000120265_PCMT1,ENSG00000120265,1436.45290048929,1436.45290048929,1442.94908173757,1436.45290048929,0.00650518352409257,3967,mid,Neutral,,,normcounts
ENSG00000174886_NDUFA11,ENSG00000174886,1436.2335404943,1436.2335404943,1526.6932736751,1436.2335404943,0.0880604030559642,3968,mid,Neutral,,,normcounts
ENSG00000136754_ABI1,ENSG00000136754,1436.04231098089,1436.04231098089,1366.1466113653,1436.04231098089,-0.0719345754957246,3969,mid,Neutral,,,normcounts
ENSG00000164253_WDR41,ENSG00000164253,1435.53610671579,1435.53610671579,1280.19571075273,1435.53610671579,-0.165103381533106,3970,mid,Neutral,,,normcounts
ENSG00000159593_NAE1,ENSG00000159593,1434.82179384608,1434.82179384608,1417.05919983548,1434.82179384608,-0.0179589389045134,3971,mid,Neutral,,,normcounts
ENSG00000169727_GPS1,ENSG00000169727,1434.55744433434,1434.55744433434,1439.63901872501,1434.55744433434,0.00509782269431547,3972,mid,Neutral,,,normcounts
ENSG00000108061_SHOC2,ENSG00000108061,1432.99382998866,1432.99382998866,1283.63144797428,1432.99382998866,-0.158684297218622,3973,mid,Neutral,,,normcounts
ENSG00000104267_CA2,ENSG00000104267,1432.96570752949,1432.96570752949,1362.03483540874,1432.96570752949,-0.0731880893067771,3974,mid,Neutral,,,normcounts
ENSG00000150471_ADGRL3,ENSG00000150471,1430.98026030742,1430.98026030742,1419.19805375444,1430.98026030742,-0.0119194705124297,3975,mid,Neutral,,,normcounts
ENSG00000140983_RHOT2,ENSG00000140983,1430.81152154119,1430.81152154119,1402.9091224128,1430.81152154119,-0.0283920435801814,3976,mid,Neutral,,,normcounts
ENSG00000113716_HMGXB3,ENSG00000113716,1430.76090031243,1430.76090031243,1403.15294435341,1430.76090031243,-0.0280905003912153,3977,mid,Neutral,,,normcounts
ENSG00000162298_SYVN1,ENSG00000162298,1429.95002171291,1429.95002171291,1380.28878545385,1429.95002171291,-0.0509583096794213,3978,mid,Neutral,,,normcounts
ENSG00000177879_AP3S1,ENSG00000177879,1429.81598809096,1429.81598809096,1432.50616056076,1429.81598809096,0.0027099602775511,3979,mid,Neutral,,,normcounts
ENSG00000086015_MAST2,ENSG00000086015,1429.61350718716,1429.61350718716,1587.58873652458,1429.61350718716,0.151111711434679,3980,mid,Neutral,,,normcounts
ENSG00000109790_KLHL5,ENSG00000109790,1429.3604010434,1429.3604010434,1193.59636848886,1429.3604010434,-0.259855460569936,3981,mid,Neutral,,,normcounts
ENSG00000143390_RFX5,ENSG00000143390,1429.30977981465,1429.30977981465,1627.37734743136,1429.30977981465,0.187107414123473,3982,mid,Neutral,,,normcounts
ENSG00000091127_PUS7,ENSG00000091127,1429.17479521959,1429.17479521959,1667.75144642523,1429.17479521959,0.222577604069601,3983,mid,Neutral,,,normcounts
ENSG00000143398_PIP5K1A,ENSG00000143398,1428.59547095616,1428.59547095616,1299.73688565402,1428.59547095616,-0.136277807169956,3984,mid,Neutral,,,normcounts
ENSG00000167861_HID1,ENSG00000167861,1427.81366177771,1427.81366177771,1217.08338746533,1427.81366177771,-0.230204879605138,3985,mid,Neutral,,,normcounts
ENSG00000101365_IDH3B,ENSG00000101365,1427.76304054896,1427.76304054896,1596.5815031061,1427.76304054896,0.161122868173612,3986,mid,Neutral,,,normcounts
ENSG00000167962_ZNF598,ENSG00000167962,1427.35245505176,1427.35245505176,1546.45557462516,1427.35245505176,0.115545974721504,3987,mid,Neutral,,,normcounts
ENSG00000129636_ITFG1,ENSG00000129636,1427.3243366038,1427.3243366038,1294.01905852397,1427.3243366038,-0.141350286489008,3988,mid,Neutral,,,normcounts
ENSG00000115368_WDR75,ENSG00000115368,1427.2118427559,1427.2118427559,1530.73468604978,1427.2118427559,0.10095644138814,3989,mid,Neutral,,,normcounts
ENSG00000271447_MMP28,ENSG00000271447,1426.70001079,1426.70001079,1158.97522018611,1426.70001079,-0.299598884931346,3990,mid,Neutral,,,normcounts
ENSG00000113742_CPEB4,ENSG00000113742,1426.23318037446,1426.23318037446,1129.61949515297,1426.23318037446,-0.336107582033939,3991,mid,Down,,,normcounts
ENSG00000129474_AJUBA,ENSG00000129474,1426.10943914737,1426.10943914737,1233.28188461878,1426.10943914737,-0.209424059381517,3992,mid,Neutral,,,normcounts
ENSG00000109519_GRPEL1,ENSG00000109519,1425.92382931235,1425.92382931235,1608.53239833112,1425.92382931235,0.173733292866597,3993,mid,Neutral,,,normcounts
ENSG00000171793_CTPS1,ENSG00000171793,1425.79446840688,1425.79446840688,1743.31736177362,1425.79446840688,0.289885020798655,3994,mid,Neutral,,,normcounts
ENSG00000196781_TLE1,ENSG00000196781,1425.5582373431,1425.5582373431,1435.00185004065,1425.5582373431,0.00951896359733695,3995,mid,Neutral,,,normcounts
ENSG00000116977_LGALS8,ENSG00000116977,1425.32763398014,1425.32763398014,1341.37525321519,1425.32763398014,-0.0875173885491289,3996,mid,Neutral,,,normcounts
ENSG00000157193_LRP8,ENSG00000157193,1425.23764291303,1425.23764291303,1626.03267997902,1425.23764291303,0.190028841850229,3997,mid,Neutral,,,normcounts
ENSG00000188636_RTL6,ENSG00000188636,1425.1701506155,1425.1701506155,1320.61508507056,1425.1701506155,-0.109844055128367,3998,mid,Neutral,,,normcounts
ENSG00000198648_STK39,ENSG00000198648,1425.14765184592,1425.14765184592,1484.65028640324,1425.14765184592,0.0589711991195543,3999,mid,Neutral,,,normcounts
ENSG00000013374_NUB1,ENSG00000013374,1424.80455463505,1424.80455463505,1519.53532725293,1424.80455463505,0.0928031008456127,4000,mid,Neutral,,,normcounts
ENSG00000125356_NDUFA1,ENSG00000125356,1424.4389626658,1424.4389626658,1435.38400677892,1424.4389626658,0.0110352303556809,4001,mid,Neutral,,,normcounts
ENSG00000164904_ALDH7A1,ENSG00000164904,1424.37709405787,1424.37709405787,1497.59893236312,1424.37709405787,0.0722706833525812,4002,mid,Neutral,,,normcounts
ENSG00000198373_WWP2,ENSG00000198373,1424.08461807575,1424.08461807575,1383.61427827792,1424.08461807575,-0.0415634550043702,4003,mid,Neutral,,,normcounts
ENSG00000135631_RAB11FIP5,ENSG00000135631,1423.86526209196,1423.86526209196,1282.52558481097,1423.86526209196,-0.150713448029828,4004,mid,Neutral,,,normcounts
ENSG00000205765_C5orf51,ENSG00000205765,1423.85963840237,1423.85963840237,1334.94363850356,1423.85963840237,-0.0929606638155587,4005,mid,Neutral,,,normcounts
ENSG00000163634_THOC7,ENSG00000163634,1423.31406429891,1423.31406429891,1431.22182138712,1423.31406429891,0.00798765465261475,4006,mid,Neutral,,,normcounts
ENSG00000110906_KCTD10,ENSG00000110906,1422.74598741466,1422.74598741466,1268.42830918962,1422.74598741466,-0.165512854691212,4007,mid,Neutral,,,normcounts
ENSG00000089685_BIRC5,ENSG00000089685,1422.39726651419,1422.39726651419,1392.76784262951,1422.39726651419,-0.0303480964047473,4008,mid,Neutral,,,normcounts
ENSG00000213563_C8orf82,ENSG00000213563,1421.88543855949,1421.88543855949,1431.98841077004,1421.88543855949,0.0102074317553971,4009,mid,Neutral,,,normcounts
ENSG00000171865_RNASEH1,ENSG00000171865,1419.83811871829,1419.83811871829,1502.01987619057,1419.83811871829,0.0811218954021715,4010,mid,Neutral,,,normcounts
ENSG00000167969_ECI1,ENSG00000167969,1419.59064027533,1419.59064027533,1518.38920641724,1419.59064027533,0.0970005925345205,4011,mid,Neutral,,,normcounts
ENSG00000175224_ATG13,ENSG00000175224,1419.17442707733,1419.17442707733,1312.47945851986,1419.17442707733,-0.112674495323555,4012,mid,Neutral,,,normcounts
ENSG00000128609_NDUFA5,ENSG00000128609,1419.15755600855,1419.15755600855,1348.66389149794,1419.15755600855,-0.0734508191478742,4013,mid,Neutral,,,normcounts
ENSG00000132254_ARFIP2,ENSG00000132254,1419.15192830775,1419.15192830775,1573.6548839588,1419.15192830775,0.148990390802155,4014,mid,Neutral,,,normcounts
ENSG00000138640_FAM13A,ENSG00000138640,1419.02819109188,1419.02819109188,1392.29536816275,1419.02819109188,-0.0274184402151239,4015,mid,Neutral,,,normcounts
ENSG00000164823_OSGIN2,ENSG00000164823,1418.34762838214,1418.34762838214,1443.35621027404,1418.34762838214,0.0251986073633255,4016,mid,Neutral,,,normcounts
ENSG00000161057_PSMC2,ENSG00000161057,1418.06639977921,1418.06639977921,1299.47048428128,1418.06639977921,-0.125908440389942,4017,mid,Neutral,,,normcounts
ENSG00000066422_ZBTB11,ENSG00000066422,1417.89766903538,1417.89766903538,1394.99211308508,1417.89766903538,-0.0234797551191956,4018,mid,Neutral,,,normcounts
ENSG00000184678_HIST2H2BE,ENSG00000184678,1417.72347677438,1417.72347677438,1411.82098907469,1417.72347677438,-0.00601474013226166,4019,mid,Neutral,,,normcounts
ENSG00000074356_NCBP3,ENSG00000074356,1417.72330657955,1417.72330657955,1367.50633177239,1417.72330657955,-0.0519911384626433,4020,mid,Neutral,,,normcounts
ENSG00000134444_RELCH,ENSG00000134444,1417.12148755774,1417.12148755774,1374.82519242434,1417.12148755774,-0.0436839527379345,4021,mid,Neutral,,,normcounts
ENSG00000136451_VEZF1,ENSG00000136451,1416.62653067182,1416.62653067182,1228.48140933855,1416.62653067182,-0.205427588592674,4022,mid,Neutral,,,normcounts
ENSG00000136944_LMX1B,ENSG00000136944,1415.99658517963,1415.99658517963,1404.26884281988,1415.99658517963,-0.0119901218101894,4023,mid,Neutral,,,normcounts
ENSG00000181924_COA4,ENSG00000181924,1415.61974182,1415.61974182,1606.4714344714,1415.61974182,0.182340547664699,4024,mid,Neutral,,,normcounts
ENSG00000050426_LETMD1,ENSG00000050426,1415.4172609162,1415.4172609162,1448.43813988175,1415.4172609162,0.0332474322872844,4025,mid,Neutral,,,normcounts
ENSG00000048140_TSPAN17,ENSG00000048140,1414.70294804649,1414.70294804649,1382.88794656737,1414.70294804649,-0.0327914489067531,4026,mid,Neutral,,,normcounts
ENSG00000146416_AIG1,ENSG00000146416,1414.06175116391,1414.06175116391,1420.09784382372,1414.06175116391,0.00614087733996271,4027,mid,Neutral,,,normcounts
ENSG00000078070_MCCC1,ENSG00000078070,1413.54430353082,1413.54430353082,1588.73987501184,1413.54430353082,0.168453357741473,4028,mid,Neutral,,,normcounts
ENSG00000206418_RAB12,ENSG00000206418,1412.7512469732,1412.7512469732,1396.07539681628,1412.7512469732,-0.0171184150705059,4029,mid,Neutral,,,normcounts
ENSG00000198729_PPP1R14C,ENSG00000198729,1412.72874820362,1412.72874820362,1437.89474921357,1412.72874820362,0.0254557300237526,4030,mid,Neutral,,,normcounts
ENSG00000153936_HS2ST1,ENSG00000153936,1412.57688852857,1412.57688852857,1422.64633510495,1412.57688852857,0.010240436151177,4031,mid,Neutral,,,normcounts
ENSG00000247828_TMEM161B-AS1,ENSG00000247828,1412.04256180429,1412.04256180429,1186.46601915039,1412.04256180429,-0.250918691801688,4032,mid,Neutral,,,normcounts
ENSG00000146083_RNF44,ENSG00000146083,1411.72758705259,1411.72758705259,1401.46649429488,1411.72758705259,-0.0105169965303702,4033,mid,Neutral,,,normcounts
ENSG00000083099_LYRM2,ENSG00000083099,1411.27200802745,1411.27200802745,1268.16190781688,1411.27200802745,-0.154141856498923,4034,mid,Neutral,,,normcounts
ENSG00000104164_BLOC1S6,ENSG00000104164,1411.27200401624,1411.27200401624,1397.5783532129,1411.27200401624,-0.0140568980121252,4035,mid,Neutral,,,normcounts
ENSG00000005156_LIG3,ENSG00000005156,1411.18763262752,1411.18763262752,1362.87680602512,1411.18763262752,-0.0502184504779599,4036,mid,Neutral,,,normcounts
ENSG00000137312_FLOT1,ENSG00000137312,1411.10326524999,1411.10326524999,1211.86574834547,1411.10326524999,-0.219425726929932,4037,mid,Neutral,,,normcounts
ENSG00000186111_PIP5K1C,ENSG00000186111,1411.04702434286,1411.04702434286,1388.07798860353,1411.04702434286,-0.023660533919303,4038,mid,Neutral,,,normcounts
ENSG00000162601_MYSM1,ENSG00000162601,1410.89516466782,1410.89516466782,1297.20093850175,1410.89516466782,-0.121119266067751,4039,mid,Neutral,,,normcounts
ENSG00000143545_RAB13,ENSG00000143545,1410.43394991945,1410.43394991945,1330.24124034863,1410.43394991945,-0.0843895850337102,4040,mid,Neutral,,,normcounts
ENSG00000063601_MTMR1,ENSG00000063601,1409.86025335682,1409.86025335682,1333.31249907216,1409.86025335682,-0.0804785065027502,4041,mid,Neutral,,,normcounts
ENSG00000197217_ENTPD4,ENSG00000197217,1408.80284728744,1408.80284728744,1285.37069983414,1408.80284728744,-0.132186973058039,4042,mid,Neutral,,,normcounts
ENSG00000169057_MECP2,ENSG00000169057,1408.37538269906,1408.37538269906,1327.21012283776,1408.37538269906,-0.0855725210231295,4043,mid,Neutral,,,normcounts
ENSG00000022277_RTF2,ENSG00000022277,1407.61050712389,1407.61050712389,1426.46662143086,1407.61050712389,0.0191842620783351,4044,mid,Neutral,,,normcounts
ENSG00000159228_CBR1,ENSG00000159228,1407.43046646638,1407.43046646638,1614.59702571893,1407.43046646638,0.197979054872219,4045,mid,Neutral,,,normcounts
ENSG00000141644_MBD1,ENSG00000141644,1407.4192190872,1407.4192190872,1316.95822180023,1407.4192190872,-0.0957721804424914,4046,mid,Neutral,,,normcounts
