gene_id,1_4_ctrl_RP1,2_4_Tam_RP1,3_4_ctrl_RP2,4_4_Tam_RP2,5_4D_RP1,6_4DT_RP1,7_4D_RP2,8_4DT_RP2,9_4D_L_CPT_RP1,10_4DT_L_CPT_RP1,11_4D_L_CPT_RP2,12_4DT_L_CPT_RP2,13_4D_H_CPT_RP1,14_4DT_H_CPT_RP1,15_4D_H_CPT_RP2,16_4DT_H_CPT_RP2,17_24_ctrl_RP1,18_24_Tam_RP1,19_24_ctrl_RP2,20_24_Tam_RP2,21_24D_RP1,22_24DT_RP1,23_24D_RP2,24_24DT_RP2,25_24D_L_CPT_RP1,26_24DT_L_CPT_RP1,27_24D_L_CPT_RP2,28_24DT_L_CPT_RP2,29_24D_H_CPT_RP1,30_24DT_H_CPT_RP1,31_24D_H_CPT_RP2,32_24DT_H_CPT_RP2
ENSG00000000003_TSPAN6,9.599467300187284,9.47295520763346,9.607731691053337,9.463294604089992,9.743784811392954,9.579269732144585,9.49390013005509,9.58935036281434,9.844086999093731,9.919794305376236,9.79351003228775,9.90320950281325,10.099887003488373,9.870200051513969,10.106818172340212,9.989652745943816,9.652198736779393,9.44694934079291,9.54203804527219,9.453594802713274,9.27670216004685,8.950969284249775,9.339200249708238,8.706865699717717,10.127885170602637,9.561188993609392,10.255332806173538,9.450898827459646,9.152542826323177,7.864576132518429,8.936623186480093,7.746433927861851
ENSG00000000419_DPM1,9.806279402812422,9.6896097392078,9.750789802303512,9.818256821230888,9.601262477543024,9.904642982304363,9.675384733529894,9.947421610627881,9.642850458293696,9.994861570093668,9.43515496672388,9.678996367872701,9.227772543396805,9.363693561043668,9.407890127405592,9.567027745488652,9.394908113045066,9.36964230416325,9.314779569929723,9.38845063239059,9.248366569774197,8.89246245499489,9.307969901773408,8.958002306519807,9.549060032741089,9.221668960576869,9.685786825486863,9.218813087901417,8.720746635828506,7.912467450682789,8.643865435442828,8.061016439042644
ENSG00000000457_SCYL3,8.669653494930412,8.547333160608797,8.73183807860681,8.567933178728989,8.659105125980794,8.139196902567695,8.534361881253961,8.120695255221145,8.353054648330582,7.99909707311497,8.1691919202117,7.8573108512207295,7.149829606647614,7.266827982310887,6.854256276439454,6.773043465619249,8.843939660755563,8.988031427386767,8.965332989747457,8.965616653857587,8.846775010833573,8.792906683944505,8.85504999560689,8.970577117025938,8.57702843440135,8.640302682095308,8.270903108270646,8.641336647068565,8.75392052585645,8.909470320993416,8.904341171539048,8.952069101992922
ENSG00000000460_C1orf112,8.450748840461719,8.237505397386348,8.357898368935643,8.331052702802644,8.162183763242412,8.902623027627778,8.210817887162923,8.738741085313489,6.902455159777631,7.364796564675754,7.130449664913489,7.47332633387485,7.379107230078169,7.798800322492236,7.543062179812764,7.730798476840141,8.128850546735869,8.590124668679712,8.189785577150085,8.526824262536373,8.920461381729714,8.720012184015813,8.805595784859564,8.896727886607186,8.550984592192703,8.493465132989225,8.587462389979235,8.444370317322385,7.912227209044506,8.569495317078848,8.133067662347958,8.47168991771487
ENSG00000000971_CFH,8.096568682124698,7.551184316413191,8.216599310089462,7.831560055286577,7.9801444973849796,7.532673049988747,7.982026531478176,7.4046296966659,8.147562345343772,8.167193806837435,8.273430296122916,8.172113942820644,9.023554406616904,8.647386715701263,9.070622585331874,8.752493317118693,8.786095162939013,8.18137028646833,8.738415191203506,8.231447960143122,7.782340249368688,7.4124897883797,7.9545849387519265,7.109970125974129,8.063152331240952,7.289502964189499,8.191315589906797,7.610812495233707,7.885865901467194,7.454299435255032,7.8710606872617515,7.429914801998117
ENSG00000001036_FUCA2,11.545678117032487,11.63179522958213,11.539252041370432,11.584175966965203,11.344208361907786,11.666069377725393,11.59438542153151,11.627063779102668,11.65263343711888,11.75316500411447,11.652368934690411,11.698279815896232,11.899254980790017,11.943744802582803,12.107226374604924,12.030592085400373,11.172162304238611,11.430142503267044,11.257932220891547,11.400505110490778,11.34241674472802,11.107951197486228,11.42791243058338,11.035036934966096,11.761800990519264,11.284271959868732,11.874205039026911,11.302048369759653,10.686074775608036,10.331466440941984,10.543923683699715,10.429579382403857
ENSG00000001084_GCLC,11.920211752133879,11.801940238569884,11.829710764597237,11.850069357038244,11.869060224492102,11.65668490304786,11.769489729160146,11.669320088855205,10.53165919048034,10.803931661323599,10.54783380597027,10.742027753527298,10.238646159434841,10.22705113213473,10.22930340052244,10.262218563881026,11.207480251479092,11.156064666840468,11.202329246123677,11.119192167359902,11.520325619326032,11.31271976704743,11.493144565233973,11.277652010599025,10.842024469424253,10.788155271076349,10.857503268245685,10.74910050285327,10.635716276710202,10.663248450790215,10.797862390205067,10.743356694173055
ENSG00000001167_NFYA,9.824637535128417,9.909076240644264,9.701634933560515,9.835297129375215,9.678025564879373,9.955419656789935,9.773654905672492,9.949709285748986,10.40457089508014,10.55842449704599,10.377930538885922,10.383378807217685,8.435986915637736,8.897482167462353,8.150824160377187,8.325490221853372,9.737755972205049,9.52429267198397,9.689635631694399,9.579110334736162,9.542852923828665,9.442829647198318,9.499836960003124,9.479581748115287,9.8679682585629,9.647426746352217,9.983375164781345,9.648903731906355,10.104887137517,9.611780725646126,9.93034888191557,9.697572460182021
ENSG00000001460_STPG1,7.6789692042766315,7.383934848313775,7.588899934719998,7.283262413068494,7.6243878074589215,7.330687826934273,7.787303800467035,7.5624402433851445,7.583776292409082,7.538403006834685,7.631880692617259,7.444345663653619,6.584431186000889,6.7088672343269256,6.744222153530599,6.625613197019148,7.464150914136003,7.425814902873767,7.4103711654517666,7.81946413619814,7.515340804600711,7.619045307884879,7.806024862565132,7.801116774366169,8.593070275344848,8.204847799624359,8.744411368710464,8.31843278563988,8.48644615198762,7.719556230958165,8.320883351212704,7.875140967373789
ENSG00000001461_NIPAL3,11.378675930345105,11.381617811212198,11.32532348234267,11.432465064038746,11.373355386619068,11.129696553502248,11.379772525396746,11.209794303428518,10.944188745919455,10.832257578452827,10.918598552964946,10.90865789740115,11.631287947626866,11.606272022882052,11.5970861758486,11.59513174483239,11.543418578926527,11.417393957080497,11.506791699299207,11.428892291581517,11.330639552936372,11.278834925498296,11.457565707479436,11.355180120199819,11.354568252533435,11.180393835559954,11.342883315095976,11.150570822001377,11.241156075014917,11.25863480061951,11.245280995050479,11.0487200803514
ENSG00000001497_LAS1L,9.629611801705366,9.898321049674063,9.627007674118458,9.736392695876582,9.505515019516041,9.975687598502141,9.654901135536212,9.931305500655094,9.295080841974952,9.650766834606733,9.204094126352862,9.723902505954898,9.501331167091875,9.832570413839088,9.517872640819217,9.820281918643797,9.610219653944016,9.893020067252792,9.634111937926335,9.958903417631586,9.954486353403412,9.949510961067963,9.952742790102917,10.037966449765097,9.97467898860889,9.989865347894966,10.134898123324836,9.976814146798212,9.246184748160905,9.741181977897947,9.335672673922737,9.750737512291233
ENSG00000001561_ENPP4,7.2055335100871245,7.24652407411062,7.138801576305128,7.165006233089521,7.003851899901922,6.552487923652751,7.007741444958266,6.5093118730210415,6.58353878849208,6.49342535286845,6.297275971045888,6.115309224009929,7.26227327793125,7.533938331878159,7.532066493672557,7.487743947585078,7.7189691721757585,7.301817513456191,7.968216399209455,7.412348782568108,7.1264743733644975,6.125958915261189,7.170312493619705,6.36859328249536,6.359874799828082,5.713823720407583,6.403953314157883,5.699265740424662,6.231655859576973,5.629658042942362,5.896012382646851,5.706200936477897
ENSG00000001617_SEMA3F,10.968838699930934,10.86617291183848,10.930167350988837,10.86860516137102,11.134123879874789,10.531935510293739,11.168151762358455,10.538371499465057,10.932813773020635,10.559340759328377,10.879492711713787,10.486485560962114,11.332838917713191,10.97940499486062,11.545392948936458,11.279622802733192,10.858053212684244,10.610834574461478,10.783828145604057,10.560879628514012,10.50343753247244,10.722117649571906,10.431608916557256,10.88535332119733,10.844592979935003,10.972901946161207,10.79797684257111,10.92376755965761,11.06731971949538,11.277044964964984,11.13831237183888,11.203154935311195
ENSG00000001629_ANKIB1,11.166836951428104,11.139391193928834,11.074055678297876,11.119239810613033,11.139563035202324,11.043247108628952,10.95657109053367,11.122250229813206,10.185645597836123,10.40173364992882,10.170836878003499,10.3381434295748,11.349640726928218,11.321876602167425,11.398749730446506,11.351187761105809,11.12886540747055,11.203246837844235,11.1918793412953,11.218448367668922,11.178761262322109,11.165360937111426,11.206061121812995,11.224130735596807,10.66349988452794,10.905991127204768,10.629911109381153,10.8533381307917,10.903696390708106,11.394820911641073,11.051063008149145,11.190153885493196
ENSG00000001630_CYP51A1,13.164951798868353,13.020851610925103,13.155071169292755,13.036943824955321,13.143996554698807,13.348312163647144,13.015479531029497,13.291671759735348,13.01459569146658,13.192166173309554,12.921051577424832,13.033794412310314,13.113333546678831,12.898062788697239,13.309379946297934,13.023257080460839,12.51723898157907,12.69026882110316,12.561468143097084,12.7418071862884,11.923838487242826,11.719822326807959,12.0365637212074,11.663265669856802,12.145529362217673,11.849046654992963,12.196662952203969,11.844813324765768,11.23268271066955,10.9012966381023,11.077361997069673,10.927792699370576
ENSG00000001631_KRIT1,10.079686233414382,9.909103028397583,9.960105531502338,10.001497884292744,9.81387290056744,9.819190287455895,9.864558694441683,9.931479130863204,8.576623883070228,8.769040305973355,8.543755991430466,8.807356034541561,9.407674591392322,9.495373910032091,9.220573938230762,9.372493833828758,9.802677966031867,9.998128709256763,9.812819633914643,9.966026042514894,10.185237442466475,10.371052349572153,10.00031092097845,10.463937089007178,9.74354582416771,10.264997654373428,9.821571215184594,10.223386529121077,10.137276962193873,10.870408682305053,10.45009619097891,10.677797691565061
ENSG00000002016_RAD52,8.071839720885304,8.102244600292966,7.923325587554683,8.292545637242705,8.132649329801508,8.071588493611769,8.05868417105784,8.035640575209714,7.724189975546611,7.7017340781858215,7.8622212958805395,7.704451548507264,7.090140857679482,7.563090296868784,6.54510018438197,7.0656904509127925,8.280855338558345,8.281472689769968,8.266992228519749,8.297815337294276,8.80759702291422,9.485149670955503,8.539659135088776,9.743488806493874,8.814472848589098,9.470977157281096,8.859221116719068,9.596358895970521,9.592465614165667,10.23011693407057,9.71709266172816,10.018007261498806
ENSG00000002330_BAD,9.40403904982466,9.275154480504536,9.41604349965907,9.345898527705964,9.765054934807969,9.489715674328911,9.645348175766417,9.231499735317742,9.876113709615055,9.366616400043265,9.809202508659071,9.450318190487005,10.151902063605107,9.842070237204112,10.468685632305238,9.979060681922578,9.512534349956264,9.245311908610931,9.5402085103303,9.206989177048001,9.219463279026725,8.931729438792352,9.216326944665694,8.776553616956413,9.110348836853204,8.716983829716993,9.151281938568438,8.908147558723577,8.70198166126347,8.482269800941697,8.799414063260102,8.476206836677461
ENSG00000002549_LAP3,10.63019264128834,10.596932542751965,10.622097931829355,10.617382246028713,10.583470590497853,10.65573661829268,10.641246712946607,10.57217254256095,10.65677366733547,10.912610523411347,10.562084678893292,10.794642282781313,10.59463613792505,10.699019729053173,10.686394031895164,10.766794624135008,10.436240391693579,10.439624541898375,10.411963610692565,10.50954214748864,10.39989953841628,10.067326796719943,10.40971012871745,9.89686166713763,10.377983631521404,10.038212468970853,10.507726094182255,9.940630357762767,9.970226024216489,9.138163657490978,9.612392007652526,9.299136322453439
ENSG00000002586_CD99,11.346367612089091,11.117532808491305,11.394913156946936,11.135545502374137,11.500331046138436,11.229658198842495,11.491510348393888,11.252115087717181,11.851794948070076,11.667803880076583,11.839752644765642,11.54746100870848,12.327721619943029,12.056578082654221,12.481560376900031,12.120080512809102,10.885857666846045,10.941324649454986,10.891071423500033,10.976547789372749,11.09637251051708,10.963066138795499,11.151575740446976,11.026781871650838,10.84056717168705,10.642064630895907,10.943872811705017,10.651740144538696,11.235947589138263,10.70791142897316,11.091051123203815,10.598611546039185
ENSG00000002587_HS3ST1,5.739175167619957,5.197891512901669,5.8757746701614275,5.179685342837871,5.331413133838352,6.304443733769389,5.7123252202623425,6.310051627297167,6.214166416816437,6.680221863233596,6.751695852672332,6.013756428420626,5.835809805921184,5.391005149388261,5.776375093497965,5.214225099012921,5.837553100184717,5.016007180389821,5.850168699223779,4.9133822268998575,5.651292571751032,5.334014497112999,5.290706329283173,5.328491356363042,7.233177912683531,6.672271544346833,7.340250468759862,6.926409408985925,7.135165704910067,5.13292017106647,6.897032533015122,5.610830371140909
ENSG00000002726_AOC1,2.9168367739347456,3.3112366024778477,3.1490770916397746,2.9810560764762655,3.075240892184889,2.856568453008715,2.6600072015195884,2.5111259028758446,2.357922925524961,3.115092484653909,3.267113083647772,2.1808051340741588,3.2680076535957645,3.705711715931084,3.9222554158655876,3.888653147724367,1.0023750610749744,2.5987427679056188,2.737400675450373,1.496184094466887,1.0037988616286457,1.6714572827050456,2.8213648497113133,2.912726078554341,2.8028460387652516,2.572998144975369,1.7520242573535125,2.367318632988004,3.1098361055763286,0.0,1.059525633183746,2.4470172687319893
ENSG00000002822_MAD1L1,8.413116034800487,8.480402586424043,8.601481711898534,8.427311162166465,8.643876334955864,8.827790372879461,8.653516285923052,8.823512592107674,6.4706060649569626,6.348298568636951,6.533933546645201,6.725794779116647,6.767050595194333,6.72538744641787,6.8185026625763845,6.881018155868565,8.46825716851351,8.26439407398558,8.499470414980243,8.544521993938602,8.811701837293182,9.034507837410505,8.71623689591413,9.235739018180597,8.00198629621354,9.021831939237202,8.073650439020138,9.053589503044275,9.040497702942284,9.668665231447477,9.206598970268548,9.561788993466092
ENSG00000002834_LASP1,12.891853460256094,12.684563432087636,12.923779143221713,12.653187027620636,12.90264837599836,12.704311129965184,13.035882426676471,12.656549213280767,12.740511585553666,12.427772640693643,12.670398128981976,12.392717536935065,13.200814370270763,12.83618527383245,13.353769759015496,13.112149429360093,12.708432834257028,12.657440758977868,12.770785646487738,12.602175346030185,12.731247572043204,12.480168152516402,12.74870880537534,12.38016151090737,12.925924937456381,12.4919408835434,12.915437377982137,12.487744868013195,12.167864933936533,11.896957014818735,12.178037213622217,11.940148241211496
ENSG00000002919_SNX11,8.117991780974906,8.172040153290432,8.454574239203238,8.120797397769081,8.620727429429147,8.38463290979998,8.278299491799796,8.299940491218774,9.083689969433397,9.125624971707657,9.009536229834433,8.911790032420416,7.807503342309132,7.7431001217076085,7.553974694417305,7.63380727127771,8.118471278329265,8.02208122760999,7.962763174147733,8.045094107283022,8.110848035248452,8.188109747669166,8.066119011854711,7.889855098240143,8.524461944176842,8.228852462997576,8.495786623772116,8.355550544362591,8.648102874164124,8.082599417351048,8.529991408498038,8.159790849800705
ENSG00000003056_M6PR,11.607190294418524,11.617111683256049,11.558203870793687,11.565697299678975,11.578502037538799,11.660167756053712,11.469122595532351,11.697159095195097,11.910962908460425,12.145802357880918,11.853692132426453,12.079049973982807,11.740879161324877,11.779425004224391,11.828147311286543,11.820356634092372,11.45440906295818,11.402376857876165,11.425873283353239,11.391243279351091,11.270266808722651,11.015028205087168,11.273797143065417,10.979348678431487,11.505009742234908,11.163679381794323,11.580090801571428,11.216365603457785,11.340348693609172,10.715805734259684,11.107450242273485,10.755484970592008
ENSG00000003137_CYP26B1,6.469746979376334,5.594210544230145,6.408644689314819,5.577039339388604,6.639379946522988,5.735639402094389,6.304364586395048,6.144174426967419,7.163478251319782,6.845581530134466,7.0738338470311,6.9347080091542646,7.576894731048043,6.910146987256155,7.708469321691623,7.152822630565364,6.194505866147383,6.508191165263852,6.258940333196867,6.309269012646261,6.36504745755565,7.0337426927866495,6.396133896122081,6.835337504867561,7.265568284003819,7.125284587358283,7.144858417979456,6.974923592040809,7.931686823219116,7.475710719909042,7.949090523072421,7.457589130620004
ENSG00000003147_ICA1,9.77425440327221,9.861418680679854,9.829166590752756,9.812121888129612,9.551125025483167,9.8605161048724,9.643749847773558,9.803065009344367,9.150683298526994,9.389465898297008,9.17747181051363,9.410914589419509,10.107433532962506,10.224147827811581,10.246222611407156,10.104092674387877,10.053228618147633,10.118481319874912,9.982871181670093,10.112740118886352,10.02717118403399,10.028611001058035,10.067913832160462,10.007780879576519,9.246398384965424,9.605868995113466,9.21591148318757,9.550297065192185,9.33898373014696,10.118283836036417,9.620363574279285,9.924407100189551
ENSG00000003249_DBNDD1,10.246427891995404,10.295667444429967,10.361326242196844,10.386675187651274,10.407539387776316,10.567980705055934,10.5554413672973,10.541408311496333,10.669622431592552,10.28139888433643,10.580490207596283,10.187430628651558,10.270926553829558,10.038301815850552,10.470126589405913,10.198425236187209,10.237163206925402,10.241714309583454,10.143327566655554,10.261405964358168,10.297600548801825,10.113593452273783,10.284944120969291,10.039459275855831,10.450216025561694,10.083676079298295,10.388741837621684,10.127929342148743,10.1664116558869,9.72115234570002,9.994624030739972,9.841059787893776
