gene,ensg,baseline_expr,baseline_tpm,A_expr,B_expr,lfc,rank,band,updown,p_value,fdr,expr_scale
ENSG00000164219_PGGT1B,ENSG00000164219,1526.95676626666,1526.95676626666,1375.52300200469,1526.95676626666,-0.150575004820288,3738,mid,Neutral,,,normcounts
ENSG00000123384_LRP1,ENSG00000123384,1526.74303397247,1526.74303397247,1301.92988522394,1526.74303397247,-0.229642452790547,3739,mid,Neutral,,,normcounts
ENSG00000100461_RBM23,ENSG00000100461,1524.44823969951,1524.44823969951,1369.52062458036,1524.44823969951,-0.154509189322567,3740,mid,Neutral,,,normcounts
ENSG00000138160_KIF11,ENSG00000138160,1523.79579944895,1523.79579944895,1651.44632197571,1523.79579944895,0.115987358036675,3741,mid,Neutral,,,normcounts
ENSG00000147813_NAPRT,ENSG00000147813,1523.79579543774,1523.79579543774,1756.20484632595,1523.79579543774,0.204666337271561,3742,mid,Neutral,,,normcounts
ENSG00000114982_KANSL3,ENSG00000114982,1523.4358311693,1523.4358311693,1351.14689006362,1523.4358311693,-0.173023536682559,3743,mid,Neutral,,,normcounts
ENSG00000136436_CALCOCO2,ENSG00000136436,1522.78901059713,1522.78901059713,1375.52513632456,1522.78901059713,-0.146632201016789,3744,mid,Neutral,,,normcounts
ENSG00000144118_RALB,ENSG00000144118,1522.55840723415,1522.55840723415,1380.73561546511,1522.55840723415,-0.140963214857127,3745,mid,Neutral,,,normcounts
ENSG00000177728_TMEM94,ENSG00000177728,1522.4065435479,1522.4065435479,1243.95539994567,1522.4065435479,-0.291206938479878,3746,mid,Neutral,,,normcounts
ENSG00000111348_ARHGDIB,ENSG00000111348,1522.27717863122,1522.27717863122,1489.50378775106,1522.27717863122,-0.0313784398621007,3747,mid,Neutral,,,normcounts
ENSG00000127663_KDM4B,ENSG00000127663,1522.05219895785,1522.05219895785,1471.47637943935,1522.05219895785,-0.04872089616706,3748,mid,Neutral,,,normcounts
ENSG00000176095_IP6K1,ENSG00000176095,1521.90033928279,1521.90033928279,1546.29202634357,1521.90033928279,0.0229239748958445,3749,mid,Neutral,,,normcounts
ENSG00000132669_RIN2,ENSG00000132669,1521.86659313403,1521.86659313403,1470.6919512751,1521.86659313403,-0.0493138399317008,3750,mid,Neutral,,,normcounts
ENSG00000157014_TATDN2,ENSG00000157014,1521.86658912282,1521.86658912282,1968.95636351731,1521.86658912282,0.371374112992754,3751,mid,Up,,,normcounts
ENSG00000117448_AKR1A1,ENSG00000117448,1520.32547755793,1520.32547755793,1412.74236639526,1520.32547755793,-0.105809606879474,3752,mid,Neutral,,,normcounts
ENSG00000196428_TSC22D2,ENSG00000196428,1519.89239329115,1519.89239329115,1439.90381754868,1519.89239329115,-0.0779440459021714,3753,mid,Neutral,,,normcounts
ENSG00000177463_NR2C2,ENSG00000177463,1519.56617116027,1519.56617116027,1463.89625268709,1519.56617116027,-0.0538101068488555,3754,mid,Neutral,,,normcounts
ENSG00000100330_MTMR3,ENSG00000100330,1519.39743640524,1519.39743640524,1144.38956873711,1519.39743640524,-0.40861012797679,3755,mid,Down,,,normcounts
ENSG00000143878_RHOB,ENSG00000143878,1519.20057919103,1519.20057919103,1481.86212144268,1519.20057919103,-0.0358772288762896,3756,mid,Neutral,,,normcounts
ENSG00000117115_PADI2,ENSG00000117115,1517.42323255115,1517.42323255115,1264.75391867064,1517.42323255115,-0.262577020796131,3757,mid,Neutral,,,normcounts
ENSG00000170854_RIOX2,ENSG00000170854,1516.12959942922,1516.12959942922,2191.66832667198,1516.12959942922,0.53134326790172,3758,mid,Up,,,normcounts
ENSG00000123739_PLA2G12A,ENSG00000123739,1516.01710959253,1516.01710959253,1663.02151214461,1516.01710959253,0.133436727446908,3759,mid,Neutral,,,normcounts
ENSG00000105447_GRWD1,ENSG00000105447,1515.98336344377,1515.98336344377,2186.84792729368,1515.98336344377,0.528307199092748,3760,mid,Up,,,normcounts
ENSG00000127418_FGFRL1,ENSG00000127418,1515.92149483582,1515.92149483582,1629.43025320696,1515.92149483582,0.104106302787988,3761,mid,Neutral,,,normcounts
ENSG00000162607_USP1,ENSG00000162607,1515.17343581736,1515.17343581736,2291.64735944133,1515.17343581736,0.596579672193288,3762,mid,Up,,,normcounts
ENSG00000286522_HIST1H3B,ENSG00000286522,1513.94165926973,1513.94165926973,1389.5564140597,1513.94165926973,-0.123599961105434,3763,mid,Neutral,,,normcounts
ENSG00000071794_HLTF,ENSG00000071794,1513.80105900749,1513.80105900749,1695.0211486752,1513.80105900749,0.163025824884723,3764,mid,Neutral,,,normcounts
ENSG00000143126_CELSR2,ENSG00000143126,1513.79543130669,1513.79543130669,1800.17829006717,1513.79543130669,0.249818018722472,3765,mid,Neutral,,,normcounts
ENSG00000099246_RAB18,ENSG00000099246,1513.42421564786,1513.42421564786,1575.86687866594,1513.42421564786,0.0582914858747472,3766,mid,Neutral,,,normcounts
ENSG00000147202_DIAPH2,ENSG00000147202,1513.3848458095,1513.3848458095,1555.44883526384,1513.3848458095,0.0395262728255688,3767,mid,Neutral,,,normcounts
ENSG00000142230_SAE1,ENSG00000142230,1512.23744065061,1512.23744065061,1779.00605469891,1512.23744065061,0.234243771307916,3768,mid,Neutral,,,normcounts
ENSG00000166471_TMEM41B,ENSG00000166471,1511.66936777757,1511.66936777757,1450.2977411115,1511.66936777757,-0.0597531584589195,3769,mid,Neutral,,,normcounts
ENSG00000100220_RTCB,ENSG00000100220,1511.62437424961,1511.62437424961,1669.84815837067,1511.62437424961,0.143526859958129,3770,mid,Neutral,,,normcounts
ENSG00000119681_LTBP2,ENSG00000119681,1511.50063302253,1511.50063302253,1601.45627201107,1511.50063302253,0.0833492427785103,3771,mid,Neutral,,,normcounts
ENSG00000110717_NDUFS8,ENSG00000110717,1511.33189826749,1511.33189826749,1395.91543356841,1511.33189826749,-0.114530104426793,3772,mid,Neutral,,,normcounts
ENSG00000143442_POGZ,ENSG00000143442,1511.20816105162,1511.20816105162,1425.49384309055,1511.20816105162,-0.0841832254445976,3773,mid,Neutral,,,normcounts
ENSG00000167088_SNRPD1,ENSG00000167088,1510.82569400239,1510.82569400239,1967.35727099072,1510.82569400239,0.380700290392291,3774,mid,Up,,,normcounts
ENSG00000227500_SCAMP4,ENSG00000227500,1510.62219939043,1510.62219939043,1346.95001727643,1510.62219939043,-0.165330609414902,3775,mid,Neutral,,,normcounts
ENSG00000074842_MYDGF,ENSG00000074842,1510.1957485102,1510.1957485102,1653.83411130628,1510.1957485102,0.130996053378983,3776,mid,Neutral,,,normcounts
ENSG00000164168_TMEM184C,ENSG00000164168,1510.01576637598,1510.01576637598,1561.05650856621,1510.01576637598,0.0479279309204586,3777,mid,Neutral,,,normcounts
ENSG00000147475_ERLIN2,ENSG00000147475,1509.80765777138,1509.80765777138,1451.53272143419,1509.80765777138,-0.0567493376258135,3778,mid,Neutral,,,normcounts
ENSG00000157224_CLDN12,ENSG00000157224,1509.29020612709,1509.29020612709,1341.94099178646,1509.29020612709,-0.169429878933821,3779,mid,Neutral,,,normcounts
ENSG00000278311_GGNBP2,ENSG00000278311,1508.96398800741,1508.96398800741,1485.89168969714,1508.96398800741,-0.022214581952829,3780,mid,Neutral,,,normcounts
ENSG00000156697_UTP14A,ENSG00000156697,1508.94277550638,1508.94277550638,1972.39134455448,1508.94277550638,0.386183211572277,3781,mid,Up,,,normcounts
ENSG00000167965_MLST8,ENSG00000167965,1508.71087785245,1508.71087785245,1664.62131611115,1508.71087785245,0.141788149093669,3782,mid,Neutral,,,normcounts
ENSG00000087152_ATXN7L3,ENSG00000087152,1508.5533904766,1508.5533904766,1573.45134317713,1508.5533904766,0.0607273895761704,3783,mid,Neutral,,,normcounts
ENSG00000108106_UBE2S,ENSG00000108106,1507.88970685806,1507.88970685806,1980.97214568528,1507.88970685806,0.393449332152077,3784,mid,Up,,,normcounts
ENSG00000168143_FAM83B,ENSG00000168143,1507.84859275335,1507.84859275335,1276.64089031828,1507.84859275335,-0.239965652737249,3785,mid,Neutral,,,normcounts
ENSG00000134697_GNL2,ENSG00000134697,1507.38349858174,1507.38349858174,2280.05224895369,1507.38349858174,0.596696219997668,3786,mid,Up,,,normcounts
ENSG00000166851_PLK1,ENSG00000166851,1507.36662350176,1507.36662350176,1731.41517710411,1507.36662350176,0.199797583937203,3787,mid,Neutral,,,normcounts
ENSG00000157954_WIPI2,ENSG00000157954,1506.89978907501,1506.89978907501,1542.27882120808,1506.89978907501,0.0334581801896245,3788,mid,Neutral,,,normcounts
ENSG00000066739_ATG2B,ENSG00000066739,1506.6129448049,1506.6129448049,1726.19651640407,1506.6129448049,0.196166151124356,3789,mid,Neutral,,,normcounts
ENSG00000170185_USP38,ENSG00000170185,1506.59044603532,1506.59044603532,1759.39342693973,1506.59044603532,0.223653332598706,3790,mid,Neutral,,,normcounts
ENSG00000166333_ILK,ENSG00000166333,1505.33055505094,1505.33055505094,1368.74473369557,1505.33055505094,-0.137131338501851,3791,mid,Neutral,,,normcounts
ENSG00000158545_ZC3H18,ENSG00000158545,1504.91434185295,1504.91434185295,2034.524492907,1504.91434185295,0.434760870951981,3792,mid,Up,,,normcounts
ENSG00000125726_CD70,ENSG00000125726,1504.35188865829,1504.35188865829,1274.78479718949,1504.35188865829,-0.23871577655482,3793,mid,Neutral,,,normcounts
ENSG00000073417_PDE8A,ENSG00000073417,1503.0245093876,1503.0245093876,1482.69670612376,1503.0245093876,-0.0196318674903164,3794,mid,Neutral,,,normcounts
ENSG00000164976_MYORG,ENSG00000164976,1502.72640971589,1502.72640971589,1679.81856449335,1502.72640971589,0.160621896903802,3795,mid,Neutral,,,normcounts
ENSG00000128951_DUT,ENSG00000128951,1502.36644143623,1502.36644143623,1845.37888829156,1502.36644143623,0.296501928181769,3796,mid,Neutral,,,normcounts
ENSG00000186951_PPARA,ENSG00000186951,1502.32707159788,1502.32707159788,1279.9468984131,1502.32707159788,-0.230948253512764,3797,mid,Neutral,,,normcounts
ENSG00000171467_ZNF318,ENSG00000171467,1502.07728888622,1502.07728888622,1901.33111932308,1502.07728888622,0.339849188060608,3798,mid,Up,,,normcounts
ENSG00000206538_VGLL3,ENSG00000206538,1501.98960208781,1501.98960208781,1694.20897435271,1501.98960208781,0.173628101895718,3799,mid,Neutral,,,normcounts
ENSG00000196950_SLC39A10,ENSG00000196950,1501.96710331823,1501.96710331823,1669.05341432708,1501.96710331823,0.152080813881671,3800,mid,Neutral,,,normcounts
ENSG00000111341_MGP,ENSG00000111341,1501.31465905646,1501.31465905646,1227.16439483655,1501.31465905646,-0.2906833319825,3801,mid,Neutral,,,normcounts
ENSG00000248905_FMN1,ENSG00000248905,1500.58909880756,1500.58909880756,914.445227915115,1500.58909880756,-0.713944605982322,3802,mid,Down,,,normcounts
ENSG00000151461_UPF2,ENSG00000151461,1500.50473143005,1500.50473143005,1641.04457257338,1500.50473143005,0.129084267950235,3803,mid,Neutral,,,normcounts
ENSG00000013375_PGM3,ENSG00000013375,1500.46536159169,1500.46536159169,1480.71784971427,1500.46536159169,-0.0191004384108311,3804,mid,Neutral,,,normcounts
ENSG00000137547_MRPL15,ENSG00000137547,1499.47544781985,1499.47544781985,1618.24976716002,1499.47544781985,0.109905824223143,3805,mid,Neutral,,,normcounts
ENSG00000162885_B3GALNT2,ENSG00000162885,1499.26171953687,1499.26171953687,1796.19283108992,1499.26171953687,0.260531012399998,3806,mid,Neutral,,,normcounts
ENSG00000140455_USP3,ENSG00000140455,1498.28868084502,1498.28868084502,1351.90250490969,1498.28868084502,-0.148220316850955,3807,mid,Neutral,,,normcounts
ENSG00000138756_BMP2K,ENSG00000138756,1498.13681715876,1498.13681715876,1624.65894318556,1498.13681715876,0.116892562093325,3808,mid,Neutral,,,normcounts
ENSG00000139263_LRIG3,ENSG00000139263,1498.13119346917,1498.13119346917,1368.34967385363,1498.13119346917,-0.130635746590654,3809,mid,Neutral,,,normcounts
ENSG00000120899_PTK2B,ENSG00000120899,1497.84434117664,1497.84434117664,1158.80594615483,1497.84434117664,-0.369967123602901,3810,mid,Down,,,normcounts
ENSG00000130725_UBE2M,ENSG00000130725,1497.11315723816,1497.11315723816,1711.01136250111,1497.11315723816,0.192545677593714,3811,mid,Neutral,,,normcounts
ENSG00000141627_DYM,ENSG00000141627,1496.98379232148,1496.98379232148,1503.49166764896,1496.98379232148,0.00625410218341038,3812,mid,Neutral,,,normcounts
ENSG00000198815_FOXJ3,ENSG00000198815,1496.75318895851,1496.75318895851,1537.87482487039,1496.75318895851,0.0390759795262738,3813,mid,Neutral,,,normcounts
ENSG00000025293_PHF20,ENSG00000025293,1496.49446313636,1496.49446313636,1664.62273899106,1496.49446313636,0.153511000701982,3814,mid,Neutral,,,normcounts
ENSG00000089060_SLC8B1,ENSG00000089060,1496.01637731922,1496.01637731922,1357.92729269261,1496.01637731922,-0.139621735529211,3815,mid,Neutral,,,normcounts
ENSG00000142687_KIAA0319L,ENSG00000142687,1495.33019091989,1495.33019091989,1271.53787849939,1495.33019091989,-0.23371996540426,3816,mid,Neutral,,,normcounts
ENSG00000099364_FBXL19,ENSG00000099364,1495.16145616486,1495.16145616486,1373.54378987522,1495.16145616486,-0.122313001434289,3817,mid,Neutral,,,normcounts
ENSG00000114796_KLHL24,ENSG00000114796,1495.02646755859,1495.02646755859,807.299625674263,1495.02646755859,-0.888173614818269,3818,mid,Down,,,normcounts
ENSG00000168453_HR,ENSG00000168453,1493.77782796461,1493.77782796461,1753.78895511716,1493.77782796461,0.231366461479061,3819,mid,Neutral,,,normcounts
ENSG00000170677_SOCS6,ENSG00000170677,1493.6822091967,1493.6822091967,1812.19940803479,1493.6822091967,0.278698815893044,3820,mid,Neutral,,,normcounts
ENSG00000105339_DENND3,ENSG00000105339,1493.28849476828,1493.28849476828,950.453445221486,1493.28849476828,-0.651253736871908,3821,mid,Down,,,normcounts
ENSG00000184428_TOP1MT,ENSG00000184428,1492.82166034154,1492.82166034154,1810.16007922912,1492.82166034154,0.277906141909355,3822,mid,Neutral,,,normcounts
ENSG00000223482_NUTM2A-AS1,ENSG00000223482,1492.72565473441,1492.72565473441,1557.39100603068,1492.72565473441,0.0611420565714695,3823,mid,Neutral,,,normcounts
ENSG00000143190_POU2F1,ENSG00000143190,1492.70917451606,1492.70917451606,1650.21525457278,1492.70917451606,0.144628921669856,3824,mid,Neutral,,,normcounts
ENSG00000076003_MCM6,ENSG00000076003,1492.59106098977,1492.59106098977,3445.30827893147,1492.59106098977,1.20626656089235,3825,mid,Up,,,normcounts
ENSG00000106803_SEC61B,ENSG00000106803,1492.50668960104,1492.50668960104,1558.28895535273,1492.50668960104,0.0621846022092232,3826,mid,Neutral,,,normcounts
ENSG00000110435_PDHX,ENSG00000110435,1492.42794992433,1492.42794992433,1247.16425659817,1492.42794992433,-0.258819833589344,3827,mid,Neutral,,,normcounts
ENSG00000168958_MFF,ENSG00000168958,1492.0342314847,1492.0342314847,1495.49158065632,1492.0342314847,0.00333691899093935,3828,mid,Neutral,,,normcounts
ENSG00000133818_RRAS2,ENSG00000133818,1491.92736533761,1491.92736533761,1764.22307503744,1491.92736533761,0.241706535047099,3829,mid,Neutral,,,normcounts
ENSG00000177169_ULK1,ENSG00000177169,1491.66863951547,1491.66863951547,651.742434236657,1491.66863951547,-1.1933081984152,3830,mid,Down,,,normcounts
ENSG00000181929_PRKAG1,ENSG00000181929,1491.17368262955,1491.17368262955,1271.16416185611,1491.17368262955,-0.230130618858142,3831,mid,Neutral,,,normcounts
ENSG00000144824_PHLDB2,ENSG00000144824,1490.83621713068,1490.83621713068,1157.22677394699,1490.83621713068,-0.365171404301538,3832,mid,Down,,,normcounts
ENSG00000162924_REL,ENSG00000162924,1490.76332372453,1490.76332372453,966.615257258509,1490.76332372453,-0.62451323954237,3833,mid,Down,,,normcounts
ENSG00000168827_GFM1,ENSG00000168827,1490.18377286892,1490.18377286892,1980.13578240431,1490.18377286892,0.409869696837786,3834,mid,Up,,,normcounts
ENSG00000038274_MAT2B,ENSG00000038274,1489.96441688513,1489.96441688513,1335.13604447902,1489.96441688513,-0.158178917370815,3835,mid,Neutral,,,normcounts
ENSG00000099821_POLRMT,ENSG00000099821,1489.06449016919,1489.06449016919,1903.38823412763,1489.06449016919,0.353952848586365,3836,mid,Up,,,normcounts
ENSG00000092295_TGM1,ENSG00000092295,1488.84513819661,1488.84513819661,1038.84305902285,1488.84513819661,-0.518796575337477,3837,mid,Down,,,normcounts
ENSG00000160075_SSU72,ENSG00000160075,1488.33893393151,1488.33893393151,1630.63393017162,1488.33893393151,0.131645303396606,3838,mid,Neutral,,,normcounts
ENSG00000131323_TRAF3,ENSG00000131323,1488.27706532357,1488.27706532357,2102.50104338594,1488.27706532357,0.498180355630979,3839,mid,Up,,,normcounts
ENSG00000159674_SPON2,ENSG00000159674,1488.26019024359,1488.26019024359,1038.42630026227,1488.26019024359,-0.518808362118362,3840,mid,Down,,,normcounts
ENSG00000111206_FOXM1,ENSG00000111206,1487.39401769884,1487.39401769884,1508.69432095,1487.39401769884,0.020499968947945,3841,mid,Neutral,,,normcounts
ENSG00000099290_WASHC2A,ENSG00000099290,1487.16790967745,1487.16790967745,1478.77060558616,1487.16790967745,-0.0081637683759439,3842,mid,Neutral,,,normcounts
ENSG00000214944_ARHGEF28,ENSG00000214944,1487.10154171672,1487.10154171672,1089.20967139061,1487.10154171672,-0.448867349378729,3843,mid,Down,,,normcounts
ENSG00000065882_TBC1D1,ENSG00000065882,1486.67407712833,1486.67407712833,1719.01109377377,1486.67407712833,0.209359377793829,3844,mid,Neutral,,,normcounts
ENSG00000047249_ATP6V1H,ENSG00000047249,1486.52221745328,1486.52221745328,1204.35464918414,1486.52221745328,-0.303453526194899,3845,mid,Neutral,,,normcounts
ENSG00000087448_KLHL42,ENSG00000087448,1486.43222638617,1486.43222638617,1986.91227211354,1486.43222638617,0.418430156499415,3846,mid,Up,,,normcounts
ENSG00000142186_SCYL1,ENSG00000142186,1486.01038949858,1486.01038949858,1523.49473089037,1486.01038949858,0.0359164366708153,3847,mid,Neutral,,,normcounts
ENSG00000130706_ADRM1,ENSG00000130706,1484.05868842528,1484.05868842528,1748.61084649456,1484.05868842528,0.23651412293682,3848,mid,Neutral,,,normcounts
ENSG00000168487_BMP1,ENSG00000168487,1483.19695522589,1483.19695522589,1391.52282026999,1483.19695522589,-0.0919815822832053,3849,mid,Neutral,,,normcounts
ENSG00000214160_ALG3,ENSG00000214160,1482.99003096552,1482.99003096552,1644.62394438938,1482.99003096552,0.149153290467748,3850,mid,Neutral,,,normcounts
ENSG00000160714_UBE2Q1,ENSG00000160714,1481.79764030109,1481.79764030109,1555.43923082444,1481.79764030109,0.0699275253360785,3851,mid,Neutral,,,normcounts
ENSG00000169047_IRS1,ENSG00000169047,1481.1676948089,1481.1676948089,2311.2791960793,1481.1676948089,0.641606920835336,3852,mid,Up,,,normcounts
ENSG00000010818_HIVEP2,ENSG00000010818,1481.13394866014,1481.13394866014,1431.88914603696,1481.13394866014,-0.04874883655188,3853,mid,Neutral,,,normcounts
ENSG00000164211_STARD4,ENSG00000164211,1481.10582620097,1481.10582620097,1083.20444820645,1481.10582620097,-0.451011632442478,3854,mid,Down,,,normcounts
ENSG00000182872_RBM10,ENSG00000182872,1480.41400808963,1480.41400808963,1572.25406917206,1480.41400808963,0.0867767900537562,3855,mid,Neutral,,,normcounts
ENSG00000108465_CDK5RAP3,ENSG00000108465,1480.04841612039,1480.04841612039,1565.44734326474,1480.04841612039,0.0808774700410293,3856,mid,Neutral,,,normcounts
ENSG00000166272_WBP1L,ENSG00000166272,1479.99217120205,1479.99217120205,1152.40530740876,1479.99217120205,-0.360664448192683,3857,mid,Down,,,normcounts
ENSG00000115977_AAK1,ENSG00000115977,1479.50846570652,1479.50846570652,1645.40161387405,1479.50846570652,0.153223561512926,3858,mid,Neutral,,,normcounts
ENSG00000054523_KIF1B,ENSG00000054523,1479.47471955776,1479.47471955776,1379.51450822155,1479.47471955776,-0.100853805705484,3859,mid,Neutral,,,normcounts
ENSG00000109814_UGDH,ENSG00000109814,1479.30036111312,1479.30036111312,1767.41556857097,1479.30036111312,0.256567404148365,3860,mid,Neutral,,,normcounts
ENSG00000148158_SNX30,ENSG00000148158,1479.06975373895,1479.06975373895,1522.28891960584,1479.06975373895,0.04152443150649,3861,mid,Neutral,,,normcounts
ENSG00000119333_WDR34,ENSG00000119333,1478.6985340689,1478.6985340689,1585.8707224665,1478.6985340689,0.100881322225222,3862,mid,Neutral,,,normcounts
ENSG00000198722_UNC13B,ENSG00000198722,1478.64229316177,1478.64229316177,1578.24079491738,1478.64229316177,0.0939827198097074,3863,mid,Neutral,,,normcounts
ENSG00000136874_STX17,ENSG00000136874,1478.47918209632,1478.47918209632,1399.48769098484,1478.47918209632,-0.0791600928757053,3864,mid,Neutral,,,normcounts
ENSG00000137393_RNF144B,ENSG00000137393,1478.38356733962,1478.38356733962,1080.05997686989,1478.38356733962,-0.452549590291508,3865,mid,Down,,,normcounts
ENSG00000104765_BNIP3L,ENSG00000104765,1477.25304127192,1477.25304127192,1077.61456090297,1477.25304127192,-0.454713830273409,3866,mid,Down,,,normcounts
ENSG00000163728_TTC14,ENSG00000163728,1477.23054250234,1477.23054250234,1437.48792633989,1477.23054250234,-0.0393181753165095,3867,mid,Neutral,,,normcounts
ENSG00000054116_TRAPPC3,ENSG00000054116,1477.10117758567,1477.10117758567,1501.09000523926,1477.10117758567,0.0232262348726131,3868,mid,Neutral,,,normcounts
ENSG00000166347_CYB5A,ENSG00000166347,1477.07305512649,1477.07305512649,1569.47975727901,1477.07305512649,0.0874877696898722,3869,mid,Neutral,,,normcounts
ENSG00000102931_ARL2BP,ENSG00000102931,1476.49373086306,1476.49373086306,1213.99366934084,1476.49373086306,-0.282203212167047,3870,mid,Neutral,,,normcounts
ENSG00000117318_ID3,ENSG00000117318,1475.05948544526,1475.05948544526,652.160615877141,1475.05948544526,-1.17624115606869,3871,mid,Down,,,normcounts
ENSG00000176834_VSIG10,ENSG00000176834,1474.97511806774,1474.97511806774,1327.9431517292,1474.97511806774,-0.151389009012618,3872,mid,Neutral,,,normcounts
ENSG00000004779_NDUFAB1,ENSG00000004779,1474.81200299109,1474.81200299109,1581.9162111273,1474.81200299109,0.101075936269758,3873,mid,Neutral,,,normcounts
ENSG00000105402_NAPA,ENSG00000105402,1474.59265101851,1474.59265101851,1274.7403321923,1474.59265101851,-0.209959800282681,3874,mid,Neutral,,,normcounts
ENSG00000124532_MRS2,ENSG00000124532,1474.34517257555,1474.34517257555,1515.89717385921,1474.34517257555,0.0400707650119614,3875,mid,Neutral,,,normcounts
ENSG00000177732_SOX12,ENSG00000177732,1474.01895044467,1474.01895044467,1620.65178528969,1474.01895044467,0.13673057544375,3876,mid,Neutral,,,normcounts
ENSG00000182809_CRIP2,ENSG00000182809,1473.68147692339,1473.68147692339,1024.83312448635,1473.68147692339,-0.523607311666831,3877,mid,Down,,,normcounts
ENSG00000105723_GSK3A,ENSG00000105723,1473.34963511412,1473.34963511412,1622.25301213614,1473.34963511412,0.138809193075488,3878,mid,Neutral,,,normcounts
ENSG00000114054_PCCB,ENSG00000114054,1472.84342683781,1472.84342683781,1503.46000857095,1472.84342683781,0.0296624891356441,3879,mid,Neutral,,,normcounts
ENSG00000139197_PEX5,ENSG00000139197,1472.71968962194,1472.71968962194,1982.52997469447,1472.71968962194,0.428608058132639,3880,mid,Up,,,normcounts
ENSG00000124177_CHD6,ENSG00000124177,1472.47221519018,1472.47221519018,1141.18391356441,1472.47221519018,-0.36742488522682,3881,mid,Down,,,normcounts
ENSG00000124535_WRNIP1,ENSG00000124535,1472.1347416689,1472.1347416689,1834.52943249061,1472.1347416689,0.317306854180297,3882,mid,Neutral,,,normcounts
ENSG00000108443_RPS6KB1,ENSG00000108443,1472.0447506018,1472.0447506018,1718.20461097091,1472.0447506018,0.222939997618056,3883,mid,Neutral,,,normcounts
ENSG00000124226_RNF114,ENSG00000124226,1471.95475953469,1471.95475953469,1271.13143561817,1471.95475953469,-0.211465383550012,3884,mid,Neutral,,,normcounts
ENSG00000198742_SMURF1,ENSG00000198742,1471.57229248545,1471.57229248545,1304.75755511362,1471.57229248545,-0.173451410357847,3885,mid,Neutral,,,normcounts
ENSG00000103429_BFAR,ENSG00000103429,1471.1110817483,1471.1110817483,1515.07895229709,1471.1110817483,0.0424583485837111,3886,mid,Neutral,,,normcounts
ENSG00000109917_ZPR1,ENSG00000109917,1470.7061199407,1470.7061199407,2007.72501963761,1470.7061199407,0.448790469537919,3887,mid,Up,,,normcounts
ENSG00000164818_DNAAF5,ENSG00000164818,1470.13804305645,1470.13804305645,1704.60396507546,1470.13804305645,0.213350070021093,3888,mid,Neutral,,,normcounts
ENSG00000110921_MVK,ENSG00000110921,1470.0874218277,1470.0874218277,1329.95260005676,1470.0874218277,-0.144423791026579,3889,mid,Neutral,,,normcounts
ENSG00000204138_PHACTR4,ENSG00000204138,1469.81182493677,1469.81182493677,1242.7535015809,1469.81182493677,-0.241912093256083,3890,mid,Neutral,,,normcounts
ENSG00000110768_GTF2H1,ENSG00000110768,1469.3843643596,1469.3843643596,1549.0698954364,1469.3843643596,0.0761399400565761,3891,mid,Neutral,,,normcounts
ENSG00000134744_TUT4,ENSG00000134744,1468.95690378242,1468.95690378242,1519.45804823636,1468.95690378242,0.0487321520267958,3892,mid,Neutral,,,normcounts
ENSG00000061273_HDAC7,ENSG00000061273,1468.50693641324,1468.50693641324,1461.50917479647,1468.50693641324,-0.00688649363980964,3893,mid,Neutral,,,normcounts
ENSG00000125775_SDCBP2,ENSG00000125775,1467.6295164893,1467.6295164893,1693.42988198813,1467.6295164893,0.206329436569412,3894,mid,Neutral,,,normcounts
ENSG00000178921_PFAS,ENSG00000178921,1467.60139403013,1467.60139403013,1897.75815046668,1467.60139403013,0.370613283019774,3895,mid,Up,,,normcounts
ENSG00000183258_DDX41,ENSG00000183258,1467.35953927676,1467.35953927676,1600.26824672541,1467.35953927676,0.125009743856074,3896,mid,Neutral,,,normcounts
ENSG00000059588_TARBP1,ENSG00000059588,1467.2189269809,1467.2189269809,1732.19533662863,1467.2189269809,0.239367154661913,3897,mid,Neutral,,,normcounts
ENSG00000266094_RASSF5,ENSG00000266094,1467.16268206255,1467.16268206255,929.278719813386,1467.16268206255,-0.658276906701005,3898,mid,Down,,,normcounts
ENSG00000160886_LY6K,ENSG00000160886,1467.0108183763,1467.0108183763,1721.01485058169,1467.0108183763,0.230234984493912,3899,mid,Neutral,,,normcounts
ENSG00000008869_HEATR5B,ENSG00000008869,1465.98153877731,1465.98153877731,1263.58047790406,1465.98153877731,-0.214191862498211,3900,mid,Neutral,,,normcounts
ENSG00000176407_KCMF1,ENSG00000176407,1465.97028738692,1465.97028738692,1438.69302618447,1465.97028738692,-0.0270784198272089,3901,mid,Neutral,,,normcounts
ENSG00000085511_MAP3K4,ENSG00000085511,1465.11536222135,1465.11536222135,1807.39608321542,1465.11536222135,0.302712070739506,3902,mid,Neutral,,,normcounts
ENSG00000060971_ACAA1,ENSG00000060971,1465.03099484383,1465.03099484383,1399.91547706473,1465.03099484383,-0.0655456905410006,3903,mid,Neutral,,,normcounts
ENSG00000175970_UNC119B,ENSG00000175970,1464.92413270794,1464.92413270794,1651.06513521289,1464.92413270794,0.172460128045268,3904,mid,Neutral,,,normcounts
ENSG00000171159_C9orf16,ENSG00000171159,1464.51916287793,1464.51916287793,1164.01251237564,1464.51916287793,-0.331066382901977,3905,mid,Down,,,normcounts
ENSG00000155097_ATP6V1C1,ENSG00000155097,1464.11420508153,1464.11420508153,1504.7067276529,1464.11420508153,0.0394276715086228,3906,mid,Neutral,,,normcounts
