gene_id	contrast_id	method	pval	padj	method_log2FC	signed_score	direction	baseline_expression	k_up	k_down	k_any	method_note
ENSG00000121454_LHX4	DT_vs_D_4h	PenDA	0.04000000000000001	0.0494375402743257	1.2661365251783878	1.30594314535981	Up	-1.122604075102871	2	0	2	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000260691_ANKRD20A1	DT_vs_D_4h	PenDA	0.04000000000000001	0.0494375402743257	1.032954282750771	1.30594314535981	Up	-1.122604075102871	2	0	2	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000168685_IL7R	DT_vs_D_4h	PenDA	0.04000000000000001	0.0494375402743257	1.0390090830685408	1.30594314535981	Up	-1.1043138492370206	2	0	2	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000273691_AC087284.1	DT_vs_D_4h	PenDA	0.04000000000000001	0.0494375402743257	1.014632521283764	1.30594314535981	Up	-1.0980504460573401	2	0	2	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000237399_PITRM1-AS1	DT_vs_D_4h	PenDA	0.04000000000000001	0.0494375402743257	1.3222318344361927	1.30594314535981	Up	-1.0880284415446697	2	0	2	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000285723_AL034430.2	DT_vs_D_4h	PenDA	0.04000000000000001	0.0494375402743257	1.1999813059699476	1.30594314535981	Up	-1.0644308576457606	2	0	2	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000154529_CNTNAP3B	DT_vs_D_4h	PenDA	0.04000000000000001	0.0494375402743257	0.9036619386430031	1.30594314535981	Up	-1.0344120342293488	2	0	2	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000178397_FAM220A	DT_vs_D_4h	PenDA	0.04000000000000001	0.0494375402743257	4.597839354863311	1.30594314535981	Up	-1.0210199907983504	2	0	2	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000271141_AC010680.4	DT_vs_D_4h	PenDA	0.04000000000000001	0.0494375402743257	0.9277304525665843	1.30594314535981	Up	-1.0111786863389798	2	0	2	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000077935_SMC1B	DT_vs_D_4h	PenDA	0.04000000000000001	0.0494375402743257	1.3336000570150062	1.30594314535981	Up	-0.9964449924700893	2	0	2	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000153162_BMP6	DT_vs_D_4h	PenDA	0.04000000000000001	0.0494375402743257	2.103667624218746	1.30594314535981	Up	-0.983405409837998	2	0	2	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000020181_ADGRA2	DT_vs_D_4h	PenDA	0.04000000000000001	0.0494375402743257	1.14613543563853	1.30594314535981	Up	-0.9750826524910579	2	0	2	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000125618_PAX8	DT_vs_D_4h	PenDA	0.04000000000000001	0.0494375402743257	0.6998118812016316	1.30594314535981	Up	-0.9526073698839255	2	0	2	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000256433_AC005840.2	DT_vs_D_4h	PenDA	0.04000000000000001	0.0494375402743257	0.8247540406204277	1.30594314535981	Up	-0.9526073698839255	2	0	2	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000234719_NPIPB2	DT_vs_D_4h	PenDA	0.04000000000000001	0.0494375402743257	0.5853750433400802	1.30594314535981	Up	-0.9359969539837624	2	0	2	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000163207_IVL	DT_vs_D_4h	PenDA	0.04000000000000001	0.0494375402743257	0.6929432527871264	1.30594314535981	Up	-0.9302999452062441	2	0	2	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000272293_AC083964.1	DT_vs_D_4h	PenDA	0.04000000000000001	0.0494375402743257	0.9910764957391898	1.30594314535981	Up	-0.9164599487895766	2	0	2	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000260855_AL591848.4	DT_vs_D_4h	PenDA	0.04000000000000001	0.0494375402743257	0.6036059877403607	1.30594314535981	Up	-0.9000337741416461	2	0	2	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000279094_LINC01670	DT_vs_D_4h	PenDA	0.04000000000000001	0.0494375402743257	0.6461251847743591	1.30594314535981	Up	-0.8989206734566529	2	0	2	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000179841_AKAP5	DT_vs_D_4h	PenDA	0.04000000000000001	0.0494375402743257	0.543371977865414	1.30594314535981	Up	-0.8939938885090962	2	0	2	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000174567_GOLT1A	DT_vs_D_4h	PenDA	0.04000000000000001	0.0494375402743257	1.01391217495006	1.30594314535981	Up	-0.8526684197945785	2	0	2	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000179148_ALOXE3	DT_vs_D_4h	PenDA	0.04000000000000001	0.0494375402743257	1.512194617325815	1.30594314535981	Up	-0.8526684197945785	2	0	2	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000128917_DLL4	DT_vs_D_4h	PenDA	0.04000000000000001	0.0494375402743257	0.884156917177059	1.30594314535981	Up	-0.8397872392968873	2	0	2	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000162733_DDR2	DT_vs_D_4h	PenDA	0.04000000000000001	0.0494375402743257	0.6091322022063244	1.30594314535981	Up	-0.8397872392968873	2	0	2	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000269949_AC069307.1	DT_vs_D_4h	PenDA	0.04000000000000001	0.0494375402743257	0.568136104098109	1.30594314535981	Up	-0.8384359562182877	2	0	2	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000272054_AC007390.2	DT_vs_D_4h	PenDA	0.04000000000000001	0.0494375402743257	0.6531716992968555	1.30594314535981	Up	-0.7984617705823696	2	0	2	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000187699_C2orf88	DT_vs_D_4h	PenDA	0.04000000000000001	0.0494375402743257	1.2450745966903618	1.30594314535981	Up	-0.7960275544354976	2	0	2	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000183578_TNFAIP8L3	DT_vs_D_4h	PenDA	0.04000000000000001	0.0494375402743257	1.2023494637347651	1.30594314535981	Up	-0.7893708568024245	2	0	2	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000272630_AL731563.3	DT_vs_D_4h	PenDA	0.04000000000000001	0.0494375402743257	0.3778190406938476	1.30594314535981	Up	-0.7893708568024245	2	0	2	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000275954_TBC1D3F	DT_vs_D_4h	PenDA	0.04000000000000001	0.0494375402743257	0.43273259952820553	1.30594314535981	Up	-0.7893708568024245	2	0	2	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000198203_SULT1C2	DT_vs_D_4h	PenDA	0.04000000000000001	0.0494375402743257	0.373464189933444	1.30594314535981	Up	-0.7765064407601736	2	0	2	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000267838_AC245884.8	DT_vs_D_4h	PenDA	0.04000000000000001	0.0494375402743257	0.6936725576932254	1.30594314535981	Up	-0.7765064407601736	2	0	2	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000270640_AC104695.4	DT_vs_D_4h	PenDA	0.04000000000000001	0.0494375402743257	0.30425150000369056	1.30594314535981	Up	-0.7671628889543041	2	0	2	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000127366_TAS2R5	DT_vs_D_4h	PenDA	0.35999999999999976	0.37404117009750787	0.4689829541972928	0.4270805930879615	Up	-0.766236923993937	1	0	1	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000187824_TMEM220	DT_vs_D_4h	PenDA	0.04000000000000001	0.0494375402743257	0.5256785061333896	1.30594314535981	Up	-0.7480453880879068	2	0	2	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000108379_WNT3	DT_vs_D_4h	PenDA	0.04000000000000001	0.0494375402743257	1.1572996658667147	1.30594314535981	Up	-0.7422491550258763	2	0	2	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000127324_TSPAN8	DT_vs_D_4h	PenDA	0.04000000000000001	0.0494375402743257	0.6607783161533525	1.30594314535981	Up	-0.7422491550258763	2	0	2	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000224635_AL391095.1	DT_vs_D_4h	PenDA	0.04000000000000001	0.0494375402743257	0.9763250019832932	1.30594314535981	Up	-0.7412430310306873	2	0	2	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000197959_DNM3	DT_vs_D_4h	PenDA	0.04000000000000001	0.0494375402743257	0.4460963720155758	1.30594314535981	Up	-0.734114703484277	2	0	2	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000185614_INKA1	DT_vs_D_4h	PenDA	0.04000000000000001	0.0494375402743257	0.42089440059634187	1.30594314535981	Up	-0.7089596895806114	2	0	2	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000101230_ISM1	DT_vs_D_4h	PenDA	0.04000000000000001	0.0494375402743257	0.5590693772991291	1.30594314535981	Up	-0.7074569855743643	2	0	2	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000154146_NRGN	DT_vs_D_4h	PenDA	0.04000000000000001	0.0494375402743257	0.3616572866351891	1.30594314535981	Up	-0.703362137632654	2	0	2	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000275734_AC010538.1	DT_vs_D_4h	PenDA	0.04000000000000001	0.0494375402743257	0.38172659605923853	1.30594314535981	Up	-0.703362137632654	2	0	2	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000181754_AMIGO1	DT_vs_D_4h	PenDA	0.04000000000000001	0.0494375402743257	0.6501581189832002	1.30594314535981	Up	-0.7009236863113586	2	0	2	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000269486_ERVK9-11	DT_vs_D_4h	PenDA	0.04000000000000001	0.0494375402743257	0.8055758034535272	1.30594314535981	Up	-0.7009236863113586	2	0	2	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000286010_AC108925.1	DT_vs_D_4h	PenDA	0.04000000000000001	0.0494375402743257	0.8111943820517976	1.30594314535981	Up	-0.7001802668614313	2	0	2	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000288075_AC108519.1	DT_vs_D_4h	PenDA	0.04000000000000001	0.0494375402743257	0.2372859746740501	1.30594314535981	Up	-0.7001802668614313	2	0	2	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000229124_VIM-AS1	DT_vs_D_4h	PenDA	0.35999999999999976	0.37404117009750787	0.289541056660704	0.4270805930879615	Up	-0.6870363818184784	1	0	1	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000242866_STRC	DT_vs_D_4h	PenDA	0.04000000000000001	0.0494375402743257	0.29982048674809575	1.30594314535981	Up	-0.6870363818184784	2	0	2	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000124920_MYRF	DT_vs_D_4h	PenDA	0.04000000000000001	0.0494375402743257	0.2543428409627747	1.30594314535981	Up	-0.6844872212958086	2	0	2	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000278932_CR381653.1	DT_vs_D_4h	PenDA	0.04000000000000001	0.0494375402743257	0.25433875652224475	1.30594314535981	Up	-0.6844872212958086	2	0	2	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000267280_TBX2-AS1	DT_vs_D_4h	PenDA	0.35999999999999976	0.37404117009750787	0.21307222602627152	0.4270805930879615	Up	-0.6759665182136527	1	0	1	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000128594_LRRC4	DT_vs_D_4h	PenDA	0.04000000000000001	0.0494375402743257	0.7198708999896196	1.30594314535981	Up	-0.6755012221094479	2	0	2	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000180592_SKIDA1	DT_vs_D_4h	PenDA	0.04000000000000001	0.0494375402743257	1.2366402228218454	1.30594314535981	Up	-0.6755012221094479	2	0	2	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000059377_TBXAS1	DT_vs_D_4h	PenDA	0.04000000000000001	0.0494375402743257	0.6417849510955048	1.30594314535981	Up	-0.6738671864158443	2	0	2	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000230732_AC016949.1	DT_vs_D_4h	PenDA	0.04000000000000001	0.0494375402743257	0.1718203270106191	1.30594314535981	Up	-0.6738671864158443	2	0	2	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000261560_AC007216.3	DT_vs_D_4h	PenDA	0.04000000000000001	0.0494375402743257	0.20633112665795117	1.30594314535981	Up	-0.6692254188453324	2	0	2	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000128165_ADM2	DT_vs_D_4h	PenDA	0.04000000000000001	0.0494375402743257	0.7462347481603899	1.30594314535981	Up	-0.6618379878040631	2	0	2	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000223749_MIR503HG	DT_vs_D_4h	PenDA	0.04000000000000001	0.0494375402743257	0.5096137402924963	1.30594314535981	Up	-0.6618379878040631	2	0	2	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000272906_AL353708.3	DT_vs_D_4h	PenDA	0.04000000000000001	0.0494375402743257	0.11683662397256211	1.30594314535981	Up	-0.6563426442752675	1	1	2	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000287837_AL590064.1	DT_vs_D_4h	PenDA	0.04000000000000001	0.0494375402743257	0.37781927723914693	1.30594314535981	Up	-0.6534167934068987	2	0	2	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000168079_SCARA5	DT_vs_D_4h	PenDA	0.04000000000000001	0.0494375402743257	0.34831441753217895	1.30594314535981	Up	-0.6455310189046204	2	0	2	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000165168_CYBB	DT_vs_D_4h	PenDA	0.04000000000000001	0.0494375402743257	0.14270179685259954	1.30594314535981	Up	-0.6447486562578247	2	0	2	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000236761_CTAGE9	DT_vs_D_4h	PenDA	0.04000000000000001	0.0494375402743257	0.3474946864611806	1.30594314535981	Up	-0.6447486562578247	2	0	2	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000278000_AC139100.2	DT_vs_D_4h	PenDA	0.04000000000000001	0.0494375402743257	0.3988086085646402	1.30594314535981	Up	-0.6447486562578247	2	0	2	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000115902_SLC1A4	DT_vs_D_4h	PenDA	0.04000000000000001	0.0494375402743257	0.9418004892248395	1.30594314535981	Up	-0.6421461587160059	2	0	2	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000146856_AGBL3	DT_vs_D_4h	PenDA	0.04000000000000001	0.0494375402743257	0.17267207425656528	1.30594314535981	Up	-0.6366199993240156	1	1	2	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000213139_CRYGS	DT_vs_D_4h	PenDA	0.04000000000000001	0.0494375402743257	0.5954096885929772	1.30594314535981	Up	-0.634581781484913	2	0	2	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
ENSG00000157578_LCA5L	DT_vs_D_4h	PenDA	0.04000000000000001	0.0494375402743257	0.6027397858396396	1.30594314535981	Up	-0.6247617072769537	2	0	2	PenDA native penda_test; threshold_lh=0.99; s_max=50; threshold_test=0.03; iterations=12; input=TMM logCPM from rounded RSEM expected counts
