gene_id	1_4_ctrl_RP1	2_4_Tam_RP1	3_4_ctrl_RP2	4_4_Tam_RP2	5_4D_RP1	6_4DT_RP1	7_4D_RP2	8_4DT_RP2	9_4D_L_CPT_RP1	10_4DT_L_CPT_RP1	11_4D_L_CPT_RP2	12_4DT_L_CPT_RP2	13_4D_H_CPT_RP1	14_4DT_H_CPT_RP1	15_4D_H_CPT_RP2	16_4DT_H_CPT_RP2	17_24_ctrl_RP1	18_24_Tam_RP1	19_24_ctrl_RP2	20_24_Tam_RP2	21_24D_RP1	22_24DT_RP1	23_24D_RP2	24_24DT_RP2	25_24D_L_CPT_RP1	26_24DT_L_CPT_RP1	27_24D_L_CPT_RP2	28_24DT_L_CPT_RP2	29_24D_H_CPT_RP1	30_24DT_H_CPT_RP1	31_24D_H_CPT_RP2	32_24DT_H_CPT_RP2
ENSG00000104415_CCN4	6.65941116790896	2.72947611734213	0.888671314333579	0	1.07524628912904	0	0.898900031567348	0.799368403304175	3.14638718753999	8.70961725265061	6.49862877958666	7.09033825740454	8.45783778163236	11.8772639800225	9.72942747592366	9.4498575197386	3.03258681497232	1.02090258853576	0.950126722796909	0.920786081911061	1.01035625318749	0	0	0	1.71517967809373	2.9438432580453	3.96566929266538	4.11834751412937	3.17295673038948	0	1.04266347207213	0
ENSG00000104419_NDRG1	2684.5751270633	1561.2603391197	2691.78541111641	1577.74536154005	1830.06918409762	2443.4438413137	1655.77385814706	3231.84645455878	2131.15292169375	2836.43201861321	1801.2032767421	2696.69198389953	4495.3407809376	4269.8764008181	5837.6564855542	4589.48080208638	2718.20864848686	2116.33106603463	2779.12066418096	2018.36309154905	1561.00041117467	1306.79264840099	1667.94887635411	1184.54725019601	1479.34247235584	1451.31472621633	1495.85045719338	1411.56361046784	2095.20909430052	1228.90449654833	1851.77032640011	1334.56719936601
ENSG00000104427_ZC2HC1A	348.786659919232	343.004165412661	364.355238876767	306.978603677421	286.015512908324	299.229861378954	297.535910448792	262.992204687074	161.51454229372	143.224817043588	146.2191475407	183.167071649617	201.578467128905	169.844874914322	151.50108498224	180.597277043893	349.758345993475	300.145361029513	377.200308950373	366.472860600602	299.065450943497	320.164198858241	375.222898770799	291.530841997005	338.747986423512	294.38432580453	291.873259940172	355.207473093658	249.605929457306	290.722241435504	269.00717579461	308.96732589824
ENSG00000104442_ARMC1	1286.93120819841	1252.82953786004	1173.04613492032	1249.73015304209	1306.42424129178	1364.93621260025	1036.43173639715	1349.33386477745	1027.8198145964	1123.54062559193	909.808029142133	1065.91418469648	637.157112882971	741.141272353407	728.317142483429	792.738047489183	1007.82968484247	1125.03465256641	969.129257252847	1184.13090133762	1023.49088447893	808.033454261276	1139.66302353928	736.955288319567	956.212670537255	692.784446726661	947.794960947027	668.20188416749	586.996995122054	351.659654487488	523.41706298021	414.102040960835
ENSG00000104447_TRPS1	6283.9868633181	5976.64287160681	6040.29892352534	5959.59223230608	5052.58231261735	4962.09518789377	5716.10530073677	4972.87083695527	1338.26335043368	1444.82872868971	1367.96135810299	1546.87546315709	1822.66404194177	2730.58298900718	1670.68168943718	2047.4691292767	6552.40924488354	6751.22881798697	6519.76957183239	6726.3423283603	5729.73031182626	5730.28576323832	5985.1988258475	6007.26935758141	2007.61781320871	4093.904690855	1859.89889826006	3853.74368634655	3832.93173031049	6708.19355347251	4694.07095126874	6268.38918480352
ENSG00000104450_SPAG1	294.678944179972	243.833199815897	283.486149272412	279.708930761915	262.360094547485	377.637686018359	290.344710196253	344.5277818241	207.661554377639	285.481898836881	203.623701760382	267.069407695571	219.903782322441	222.104836426422	264.084460060785	212.096802109689	202.172454331488	194.99239441033	203.327118678538	180.474072054568	179.843413067373	194.92990338648	186.299481207879	205.913977618703	754.679058361242	576.011997490864	897.827527859443	576.568651978111	401.907852516001	222.167651752023	340.950955367587	229.579887993831
ENSG00000104472_CHRAC1	1140.42416250441	1160.93717524285	1186.37620463533	1165.58373375996	935.464271542262	1320.13174137774	1130.81623971172	1293.37807654616	1125.35781741014	1079.99253932868	1155.67281796983	1019.82698602335	1239.07323500914	1213.8563787583	1314.86262746054	1144.48274405723	1049.27503798042	1173.01707422759	1061.29154936415	1145.45788589736	1180.09610372299	886.441013165335	1203.51214151193	800.896997159059	1382.43482054355	940.067280402467	1396.70872487675	934.864885707366	524.595512757727	303.417535821334	386.828148138761	345.442635205671
ENSG00000104497_SNX16	256.387329964495	233.825120718976	229.277199098063	208.028647669725	238.704676186646	201.620120501327	240.006308428482	227.81999494169	250.662179274019	278.707752084819	298.936923860987	252.888731180762	194.530268977544	185.285318088352	219.607077313706	194.247071239071	264.84591517425	248.079329014189	266.985609105931	242.166739542609	248.547638284123	206.908835996823	258.020408245655	215.667797611167	288.150185919747	211.956714579262	323.598614281495	231.657047669777	373.351241942495	195.50753354178	313.841705093712	195.250185116249
ENSG00000104517_UBR5	4444.32452818325	4348.05545492601	4349.15741234854	4222.12450083235	4251.52382721621	4214.02053444639	4006.39744069567	4197.48348575022	1242.8229390783	1280.31373613964	1269.39882161259	1425.15798973831	1663.37476372103	2215.1097322742	1597.01602426233	1757.67349867138	4923.9101252434	5551.66827645746	5068.92606612151	5788.06131089293	5881.28374980438	5988.37731129752	6167.99972524866	6445.10749946539	3410.63478988938	4777.85760780753	3182.0530404347	4705.2120348928	4258.10793218268	7146.18120978364	5091.32573412822	6359.5774580721
ENSG00000104518_GSDMD	327.976000019517	342.094340040213	319.921673160088	331.910876057314	363.433245725615	263.226268432288	368.549012942613	284.575151576286	359.736935108739	267.094929081285	413.746032300351	311.9748833258	387.650898324817	315.9352218686	432.26456357318	335.99493403515	470.05095632071	431.841794950626	464.611967447688	433.69024458011	455.670670187558	568.454802054429	433.824144033372	648.087150610443	524.844981496682	667.271138490269	566.297574992617	678.497752952813	638.821955051748	929.295549042747	702.755180176617	847.51453979031
ENSG00000104522_TSTA3	3047.51303571434	3385.46021087669	3071.24806233685	3471.0397953881	2925.74515272011	3385.13781682982	3055.36120729742	3346.15613623128	4662.94581193427	5110.60985680532	4171.03657169804	4673.71463467249	3886.37646066007	4085.77880912776	4226.74127918341	4364.78418995038	2976.98939003117	3640.53863071852	3023.30323193976	3593.82807769887	3389.74522944403	3614.37066670239	3317.53019822294	3699.949050475	3623.31706997301	3940.82484143665	3892.70097768034	4008.18171812641	3252.28064864922	3210.63995017638	2949.69496249206	3171.20630331666
ENSG00000104524_PYCR3	521.931350284865	527.698716019478	605.185165061167	585.908400927464	777.403067040294	617.661638996129	608.555321371095	574.745881975702	758.279312197138	614.511883937015	658.527716331449	566.045337549462	322.807475332302	277.927977132528	316.901352072942	343.344823217169	432.649052269385	365.483126695802	421.856264921827	362.789716272958	338.469344817809	460.644408561347	381.345416932561	466.015844084432	490.541387934807	517.135132329958	556.77996869022	550.828980014803	373.351241942495	506.542245994612	428.534687021646	525.673575312977
ENSG00000104529_EEF1D	12145.93354387	12960.4624305129	12403.1855341538	13156.4484814643	13544.8775041585	12580.4554554082	13302.8215671652	12092.0458367823	17833.7225789767	16924.7217924007	16999.3297826021	16485.0364484656	20169.1238299326	18064.1307872163	21681.3341709905	20700.4378890718	12511.4423363042	11987.4381945869	12403.9043661136	12356.9492192464	12392.0194453446	12039.9162672677	12502.1820863166	12212.8663883429	10308.2298653433	10996.2358498852	10504.2648224121	11292.5088837427	9840.39647318124	11929.7681343643	10334.880335179	11416.7718132259
ENSG00000104549_SQLE	7322.02257911591	6173.16515205545	7294.21414805002	6115.41893468041	7280.49262369271	8904.08857563202	6629.38773280919	9080.82506153543	6144.8941772656	6540.92255674061	5640.80978068122	5650.99959115142	2410.48376776522	2061.89302693191	2543.55032584861	2147.21762531838	3812.97248869187	4066.25501013793	3884.11804279376	4108.54749748715	2319.77795731848	2405.58746693148	2442.88474654276	2525.15562027146	3424.35622731413	3403.08280630037	3787.21417449544	3255.55370991926	2508.75112149461	2320.6998137297	2805.80740334611	2352.65745032931
ENSG00000104611_SH2D4A	1527.50243663912	1415.68827952812	1526.73731802509	1410.23165648765	1309.64998015917	1853.78499683165	1430.14995022365	1631.51091114382	790.791979801718	807.091198745623	634.699410806298	726.759671383965	458.13287983842	481.029191190913	401.686362934563	477.742796831229	1508.2065093129	1265.91920978434	1391.93564889747	1172.16068227278	1455.92336084317	1363.4203298317	1420.42421352862	1237.6513812661	1137.16412657614	1048.98948095014	1161.94110275096	1108.86506817933	878.909014317886	1021.97119805931	840.386758490138	939.775616273813
ENSG00000104613_INTS10	1820.51652802711	2148.09770434825	1844.88164855651	2097.42741395842	1930.06708898662	2240.22356112586	1707.01115994639	2239.8302660583	1638.21892897916	2102.88869888997	1605.16130855791	1990.02160424487	1381.44683766662	1635.4992500491	1451.07461212347	1710.42421107269	1837.74760987323	2178.60612393531	1762.48507078827	2234.74782079815	2038.89891893236	2050.57546411588	2115.76734761437	1978.94170069343	1734.90424439181	1818.31385238598	1809.93146517248	1781.18529986095	1354.85252387631	1768.4545079461	1413.85166812981	1746.52363389699
