x,time,contrast,delta_density,lo,hi
12.1232876712329,24 h,Tam-only,0.00224593157240821,0.00134681373077956,0.00316467456206434
12.1232876712329,4 h,Dox-only,-0.000491893925048968,-0.00109994027145192,0.000137681057485992
12.1232876712329,4 h,Tam-only,-0.00082304448685537,-0.00142137174236649,-0.000240708353267036
12.1643835616438,24 h,Dox-only,0.000789010641487953,-0.000276300947330468,0.00188188609055807
12.1643835616438,24 h,Tam-only,0.002192332565035,0.00132053822160035,0.00311034525858608
12.1643835616438,4 h,Dox-only,-0.000483936112174475,-0.00108332381728278,0.000137833978240588
12.1643835616438,4 h,Tam-only,-0.00085795137168404,-0.00144356486794104,-0.000279095116617833
12.2054794520548,24 h,Dox-only,0.000706503250873645,-0.000332665937993748,0.00175376644521201
12.2054794520548,24 h,Tam-only,0.00214745408478775,0.00127545103198759,0.0030524225525
12.2054794520548,4 h,Dox-only,-0.00047080059487755,-0.00106194290866295,0.000139286447215388
12.2054794520548,4 h,Tam-only,-0.000885265709149166,-0.00145493331651503,-0.00031916615337686
12.2465753424658,24 h,Dox-only,0.000633035328881246,-0.000398981841988787,0.00165655190870531
12.2465753424658,24 h,Tam-only,0.00211886346343496,0.00127416234059882,0.00301091604456212
12.2465753424658,4 h,Dox-only,-0.000453830605169091,-0.00103828421689067,0.000141854011148107
12.2465753424658,4 h,Tam-only,-0.000904497966282836,-0.00146424358586118,-0.000345721723440835
12.2876712328767,24 h,Dox-only,0.000570212495693133,-0.000427173622165854,0.00157214937059168
12.2876712328767,24 h,Tam-only,0.00209230525916543,0.00126368818796459,0.00295806783106848
12.2876712328767,4 h,Dox-only,-0.000433357948791027,-0.00100471125525679,0.000144145189846468
12.2876712328767,4 h,Tam-only,-0.000915952956030711,-0.00146237597153999,-0.000371853392638915
12.3287671232877,24 h,Dox-only,0.000517425749316805,-0.000453378437090596,0.00149414723877835
12.3287671232877,24 h,Tam-only,0.00207334959418164,0.00125996754882128,0.0029254638689538
12.3287671232877,4 h,Dox-only,-0.000409817475304941,-0.000973630116550654,0.000158938385408809
12.3287671232877,4 h,Tam-only,-0.000919559664850515,-0.00145636262725157,-0.000378422757335153
12.3698630136986,24 h,Dox-only,0.000475221694327843,-0.000484967704804351,0.00145751250435314
12.3698630136986,24 h,Tam-only,0.0020614561340581,0.00125881418440815,0.00288292170959963
12.3698630136986,4 h,Dox-only,-0.000383701614475013,-0.000934308070168176,0.000164134423881369
12.3698630136986,4 h,Tam-only,-0.000915424595960619,-0.00144558595018398,-0.000392203101671643
12.4109589041096,24 h,Dox-only,0.000444060614039003,-0.000497681649793717,0.00140133033721202
12.4109589041096,24 h,Tam-only,0.00205600610722388,0.0012596246452166,0.0028507950405714
12.4109589041096,4 h,Dox-only,-0.000355550713872957,-0.00089392651170939,0.000176038070347855
12.4109589041096,4 h,Tam-only,-0.000903824362166274,-0.00142035809133846,-0.000397204704682257
12.4520547945205,24 h,Dox-only,0.000424286212525632,-0.000511665321810388,0.00137596953938603
12.4520547945205,24 h,Tam-only,0.00205630611256657,0.00126296501468523,0.00284899799456001
12.4520547945205,4 h,Dox-only,-0.00032594218209421,-0.000851922907085721,0.000194149773808561
12.4520547945205,4 h,Tam-only,-0.000885195920721844,-0.00139196421505868,-0.000387826004528642
12.4931506849315,24 h,Dox-only,0.000416096766583413,-0.000504291781380616,0.00136008472248376
12.4931506849315,24 h,Tam-only,0.002061591172903,0.0012741791334011,0.00285132253573825
12.4931506849315,4 h,Dox-only,-0.000294718809414778,-0.000805034572521608,0.000216804363347286
12.4931506849315,4 h,Tam-only,-0.000859186555496362,-0.00135209293033116,-0.000368787350467991
12.5342465753425,24 h,Dox-only,0.000419959785878818,-0.00049048772337328,0.00134025068789243
12.5342465753425,24 h,Tam-only,0.00207756292818848,0.00130308861902048,0.00285511017606294
12.5342465753425,4 h,Dox-only,-0.000264216058914225,-0.000758795063667959,0.000231076192482526
12.5342465753425,4 h,Tam-only,-0.00082759193700481,-0.00130813886810794,-0.000342140716302937
12.5753424657534,24 h,Dox-only,0.000436900876923621,-0.000458701883295242,0.00132961441900022
12.5753424657534,24 h,Tam-only,0.00209038382596084,0.0013272196522487,0.00285194790277916
12.5753424657534,4 h,Dox-only,-0.000234341831152472,-0.000720035746158227,0.000248522606005121
12.5753424657534,4 h,Tam-only,-0.0007916125549816,-0.00126320143682509,-0.000327781145548948
12.6164383561644,24 h,Dox-only,0.000464458756823327,-0.00041849796926869,0.00134732210264091
12.6164383561644,24 h,Tam-only,0.00210501999015706,0.00134839899704997,0.00286086405983862
12.6164383561644,4 h,Dox-only,-0.000205613356137668,-0.000681574174403576,0.000266068457864196
12.6164383561644,4 h,Tam-only,-0.000752205704088023,-0.00121056185766353,-0.00030038547097484
12.6575342465753,24 h,Dox-only,0.000501787348298206,-0.000346809106252544,0.00137550988212596
12.6575342465753,24 h,Tam-only,0.00212041816741985,0.00136877225477859,0.00285923715883663
12.6575342465753,4 h,Dox-only,-0.000178486470264479,-0.000640665046065695,0.000287445806373814
12.6575342465753,4 h,Tam-only,-0.000710363211948693,-0.00115507040534844,-0.000264117987053321
12.6986301369863,24 h,Dox-only,0.000547822296891799,-0.000287258371038693,0.00141622034462627
12.6986301369863,24 h,Tam-only,0.00213548239791127,0.00139990240128864,0.00285768034293472
12.6986301369863,4 h,Dox-only,-0.000153344801492109,-0.000599370785506206,0.000297561856087262
12.6986301369863,4 h,Tam-only,-0.000667092552058705,-0.00109930299523826,-0.000235192296552126
