x,time,contrast,delta_density,lo,hi,view
0.998043052837573,24 h,Dox-only,0.000257972352370281,-0.00198217442265988,0.00207584215388004,Full distribution
0.998043052837573,24 h,Tam-only,-0.00255858146693672,-0.00465669954318278,-0.000804244051594581,Full distribution
0.998043052837573,4 h,Dox-only,0.000258007287619017,-0.00140578623111837,0.00204313704016842,Full distribution
0.998043052837573,4 h,Tam-only,-0.000803210666080689,-0.00223314429858143,0.000893145127924842,Full distribution
1.03131115459883,24 h,Dox-only,0.000334569730981033,-0.001987715495867,0.00208746595743754,Full distribution
1.03131115459883,24 h,Tam-only,-0.00251793649404466,-0.00453374069535552,-0.00078580168215239,Full distribution
1.03131115459883,4 h,Dox-only,0.000354475699703677,-0.00126011004295274,0.00211009729136813,Full distribution
1.03131115459883,4 h,Tam-only,-0.000727238417974438,-0.00202058353630788,0.000975543440952195,Full distribution
1.06457925636008,24 h,Dox-only,0.000470848050105416,-0.00190581366366541,0.00213234458228675,Full distribution
1.06457925636008,24 h,Tam-only,-0.00240736095397592,-0.00428637715359228,-0.000784141760800836,Full distribution
1.06457925636008,4 h,Dox-only,0.000418058134785335,-0.00112248873204941,0.0021898172929865,Full distribution
1.06457925636008,4 h,Tam-only,-0.000658847831562587,-0.0020943217425969,0.00101984036236042,Full distribution
1.09784735812133,24 h,Dox-only,0.000653554691626285,-0.00160049817843576,0.00233974463845326,Full distribution
1.09784735812133,24 h,Tam-only,-0.00225085212221526,-0.00397818948667547,-0.000677597011812885,Full distribution
1.09784735812133,4 h,Dox-only,0.000436621389491923,-0.0011243736267549,0.00212816268677169,Full distribution
1.09784735812133,4 h,Tam-only,-0.00062956465040491,-0.00212524342558706,0.00104956426348465,Full distribution
1.13111545988258,24 h,Dox-only,0.000875787854376212,-0.00145629606722732,0.00244893044340693,Full distribution
1.13111545988258,24 h,Tam-only,-0.00206059818865853,-0.00375204318644246,-0.00036645460408575,Full distribution
1.13111545988258,4 h,Dox-only,0.000412683700245359,-0.00116552939142401,0.00198698768245315,Full distribution
1.13111545988258,4 h,Tam-only,-0.000618846076493852,-0.00204365153648716,0.00103086026827871,Full distribution
1.16438356164384,24 h,Dox-only,0.00111518567754286,-0.00116732336956344,0.00274502881256196,Full distribution
1.16438356164384,24 h,Tam-only,-0.00184490723534599,-0.0034526832557639,-9.77220971267549e-05,Full distribution
1.16438356164384,4 h,Dox-only,0.00036123865810498,-0.00120002075511168,0.00194957621514802,Full distribution
1.16438356164384,4 h,Tam-only,-0.000610090464785579,-0.00199532425583145,0.00103800326293157,Full distribution
1.19765166340509,24 h,Dox-only,0.00134901537885088,-0.000985093052766342,0.00296749332740102,Full distribution
1.19765166340509,24 h,Tam-only,-0.00161416438912828,-0.00322369133407739,4.84588647153217e-05,Full distribution
1.19765166340509,4 h,Dox-only,0.000288869019066086,-0.00129208109128924,0.00178052073391314,Full distribution
1.19765166340509,4 h,Tam-only,-0.000596986138701898,-0.00194093314953829,0.00100822852190863,Full distribution
1.23091976516634,24 h,Dox-only,0.00156138258393611,-0.000877884424833785,0.00303901908485741,Full distribution
1.23091976516634,24 h,Tam-only,-0.00138019377474975,-0.00294273246463527,0.000285666099301435,Full distribution
1.23091976516634,4 h,Dox-only,0.000203386164273768,-0.00148715300930657,0.00147565945164813,Full distribution
1.23091976516634,4 h,Tam-only,-0.000574156346520943,-0.00187503385326145,0.00103991084000904,Full distribution
1.26418786692759,24 h,Dox-only,0.00173660105852187,-0.000784082455807678,0.00305149839655729,Full distribution
1.26418786692759,24 h,Tam-only,-0.0011554302304583,-0.00273931588193608,0.000533324199195343,Full distribution
1.26418786692759,4 h,Dox-only,0.000113546264348813,-0.0015713400077785,0.00144317182691399,Full distribution
1.26418786692759,4 h,Tam-only,-0.000537486121085923,-0.00186295548840595,0.00112771093141578,Full distribution
1.29745596868885,24 h,Dox-only,0.00186022083857885,-0.000716583497598887,0.00328955568768785,Full distribution
1.29745596868885,24 h,Tam-only,-0.000951961533606493,-0.00256366734665089,0.0007292297224894,Full distribution
1.29745596868885,4 h,Dox-only,2.86340783397718e-05,-0.00165438349745844,0.00154012610861692,Full distribution
1.29745596868885,4 h,Tam-only,-0.000484328902419839,-0.00198192800469259,0.0011959153043427,Full distribution
1.3307240704501,24 h,Dox-only,0.00191265522651438,-0.000686519398099211,0.00356512110444416,Full distribution
1.3307240704501,24 h,Tam-only,-0.000787901803920812,-0.0024193566114693,0.00087390669192195,Full distribution
1.3307240704501,4 h,Dox-only,-4.20800533224366e-05,-0.00177317971562256,0.00153573674822504,Full distribution
1.3307240704501,4 h,Tam-only,-0.000413595773108254,-0.00194007884138113,0.00131177363562404,Full distribution
1.36399217221135,24 h,Dox-only,0.00188490607177486,-0.000708104447189454,0.00372967040126208,Full distribution
1.36399217221135,24 h,Tam-only,-0.000671619043770902,-0.00223559905471685,0.000972270553032316,Full distribution
1.36399217221135,4 h,Dox-only,-8.99873546350502e-05,-0.00176250842715984,0.00145977983402978,Full distribution
1.36399217221135,4 h,Tam-only,-0.000322139919300878,-0.00198653200900209,0.00142250297242394,Full distribution
1.3972602739726,24 h,Dox-only,0.00177890457075396,-0.000787179968897704,0.00376027598617785,Full distribution
1.3972602739726,24 h,Tam-only,-0.000592523220037201,-0.00217091305911829,0.00108717367873645,Full distribution
1.3972602739726,4 h,Dox-only,-9.89283880397235e-05,-0.00167244374942834,0.00139253736643201,Full distribution
1.3972602739726,4 h,Tam-only,-0.000209117829023747,-0.00191450919781939,0.0014410697643676,Full distribution
1.43052837573386,24 h,Dox-only,0.0015951938625394,-0.000890938192363116,0.00378687927721089,Full distribution
1.43052837573386,24 h,Tam-only,-0.00055893812283337,-0.00213244035110152,0.00105249404572173,Full distribution
1.43052837573386,4 h,Dox-only,-7.60603324889003e-05,-0.00163555877825973,0.00132239828123019,Full distribution
1.43052837573386,4 h,Tam-only,-9.31278886560013e-05,-0.00179889741996532,0.00138019910553196,Full distribution
1.46379647749511,24 h,Dox-only,0.00134472896868076,-0.00105498742176432,0.00376719583502608,Full distribution
1.46379647749511,24 h,Tam-only,-0.000567220494474642,-0.00215629009432181,0.00113541605794593,Full distribution
1.46379647749511,4 h,Dox-only,-1.7415253924985e-05,-0.00159836372937096,0.00127173126367147,Full distribution
1.46379647749511,4 h,Tam-only,2.90383120712182e-05,-0.00164693280973418,0.0014860768578853,Full distribution
1.49706457925636,24 h,Dox-only,0.00103368203865392,-0.00130693791571975,0.00350086207059186,Full distribution
1.49706457925636,24 h,Tam-only,-0.000610915444613995,-0.00214392417816229,0.00117844747130895,Full distribution
1.49706457925636,4 h,Dox-only,7.53502662357783e-05,-0.00147157518376219,0.00126256251514308,Full distribution
1.49706457925636,4 h,Tam-only,0.000153498202521016,-0.00160186694826689,0.00163179396038208,Full distribution
1.53033268101761,24 h,Dox-only,0.000674274173622015,-0.00154683865968715,0.00319911829157907,Full distribution
1.53033268101761,24 h,Tam-only,-0.000681549128583779,-0.00213892084795392,0.0012435818988891,Full distribution
1.53033268101761,4 h,Dox-only,0.000196855666727482,-0.00119552127983423,0.00135123825155129,Full distribution
1.53033268101761,4 h,Tam-only,0.000275588162347004,-0.00149489961354725,0.00174929356621731,Full distribution
1.56360078277887,24 h,Dox-only,0.000281187161880511,-0.00193273636648013,0.00281093575790456,Full distribution
1.56360078277887,24 h,Tam-only,-0.000769578071835982,-0.0021717709562857,0.00129228190028213,Full distribution
1.56360078277887,4 h,Dox-only,0.000339163631779202,-0.00102269091807379,0.00152092242103404,Full distribution
1.56360078277887,4 h,Tam-only,0.000390884643809257,-0.00136818431638079,0.00179798315176946,Full distribution
1.59686888454012,24 h,Dox-only,-0.000130028067852353,-0.00223736090882542,0.0023589994778484,Full distribution
1.59686888454012,24 h,Tam-only,-0.000865403114720553,-0.00228759885216171,0.00129123871794722,Full distribution
1.59686888454012,4 h,Dox-only,0.000492441431626717,-0.000905024511951249,0.00171043009007075,Full distribution
1.59686888454012,4 h,Tam-only,0.000495438159796094,-0.00124943461268921,0.00187954471811713,Full distribution
1.63013698630137,24 h,Dox-only,-0.000544062998639877,-0.00252820866247678,0.00190589900910252,Full distribution
1.63013698630137,24 h,Tam-only,-0.00096035237129196,-0.00240198703566799,0.00124224732945707,Full distribution
1.63013698630137,4 h,Dox-only,0.000645808024829678,-0.000801128448098291,0.00191387035212692,Full distribution
1.63013698630137,4 h,Tam-only,0.000585958999195287,-0.00118592843674744,0.00202067266991029,Full distribution
1.66340508806262,24 h,Dox-only,-0.00095301647986195,-0.00272839813431036,0.0014075165183747,Full distribution
1.66340508806262,24 h,Tam-only,-0.00105364487378053,-0.00242827386950953,0.00109916065049458,Full distribution
1.66340508806262,4 h,Dox-only,0.000788297018816123,-0.000666976911765178,0.00208423786126137,Full distribution
1.66340508806262,4 h,Tam-only,0.000659952045930078,-0.00111977761873508,0.00208159965167883,Full distribution
1.69667318982387,24 h,Dox-only,-0.00133995546656902,-0.0030170791802437,0.000805823205910052,Full distribution
